date,equity bank_unscaled,equity bank_monthly,isPartial,scale,equity bank
2010-08-01,0,55.0,False,0.55,0.0
2010-08-02,57,55.0,,0.55,31.35
2010-08-03,42,55.0,,0.55,23.1
2010-08-04,87,55.0,,0.55,47.85
2010-08-05,73,55.0,,0.55,40.150000000000006
2010-08-06,61,55.0,,0.55,33.550000000000004
2010-08-07,21,55.0,,0.55,11.55
2010-08-08,62,55.0,,0.55,34.1
2010-08-09,43,55.0,,0.55,23.650000000000002
2010-08-10,71,55.0,,0.55,39.050000000000004
2010-08-11,29,55.0,,0.55,15.950000000000001
2010-08-12,43,55.0,,0.55,23.650000000000002
2010-08-13,61,55.0,,0.55,33.550000000000004
2010-08-14,40,55.0,,0.55,22.0
2010-08-15,41,55.0,,0.55,22.55
2010-08-16,44,55.0,,0.55,24.200000000000003
2010-08-17,100,55.0,,0.55,55.00000000000001
2010-08-18,29,55.0,,0.55,15.950000000000001
2010-08-19,44,55.0,,0.55,24.200000000000003
2010-08-20,61,55.0,,0.55,33.550000000000004
2010-08-21,79,55.0,,0.55,43.45
2010-08-22,20,55.0,,0.55,11.0
2010-08-23,71,55.0,,0.55,39.050000000000004
2010-08-24,83,55.0,,0.55,45.650000000000006
2010-08-25,56,55.0,,0.55,30.800000000000004
2010-08-26,85,55.0,,0.55,46.75000000000001
2010-08-27,45,55.0,,0.55,24.750000000000004
2010-08-28,20,55.0,,0.55,11.0
2010-08-29,20,55.0,,0.55,11.0
2010-08-30,97,55.0,,0.55,53.35
2010-08-31,41,55.0,,0.55,22.55
2010-09-01,32,51.0,False,0.51,16.32
2010-09-02,43,51.0,,0.51,21.93
2010-09-03,34,51.0,,0.51,17.34
2010-09-04,0,51.0,,0.51,0.0
2010-09-05,32,51.0,,0.51,16.32
2010-09-06,55,51.0,,0.51,28.05
2010-09-07,65,51.0,,0.51,33.15
2010-09-08,31,51.0,,0.51,15.81
2010-09-09,53,51.0,,0.51,27.03
2010-09-10,100,51.0,,0.51,51.0
2010-09-11,0,51.0,,0.51,0.0
2010-09-12,0,51.0,,0.51,0.0
2010-09-13,21,51.0,,0.51,10.71
2010-09-14,53,51.0,,0.51,27.03
2010-09-15,85,51.0,,0.51,43.35
2010-09-16,53,51.0,,0.51,27.03
2010-09-17,22,51.0,,0.51,11.22
2010-09-18,15,51.0,,0.51,7.65
2010-09-19,29,51.0,,0.51,14.790000000000001
2010-09-20,74,51.0,,0.51,37.74
2010-09-21,31,51.0,,0.51,15.81
2010-09-22,31,51.0,,0.51,15.81
2010-09-23,42,51.0,,0.51,21.42
2010-09-24,33,51.0,,0.51,16.830000000000002
2010-09-25,29,51.0,,0.51,14.790000000000001
2010-09-26,57,51.0,,0.51,29.07
2010-09-27,41,51.0,,0.51,20.91
2010-09-28,30,51.0,,0.51,15.3
2010-09-29,21,51.0,,0.51,10.71
2010-09-30,42,51.0,,0.51,21.42
2010-10-01,12,43.0,False,0.43,5.16
2010-10-02,0,43.0,,0.43,0.0
2010-10-03,0,43.0,,0.43,0.0
2010-10-04,23,43.0,,0.43,9.89
2010-10-05,22,43.0,,0.43,9.459999999999999
2010-10-06,35,43.0,,0.43,15.049999999999999
2010-10-07,50,43.0,,0.43,21.5
2010-10-08,12,43.0,,0.43,5.16
2010-10-09,0,43.0,,0.43,0.0
2010-10-10,0,43.0,,0.43,0.0
2010-10-11,24,43.0,,0.43,10.32
2010-10-12,48,43.0,,0.43,20.64
2010-10-13,47,43.0,,0.43,20.21
2010-10-14,92,43.0,,0.43,39.56
2010-10-15,48,43.0,,0.43,20.64
2010-10-16,33,43.0,,0.43,14.19
2010-10-17,32,43.0,,0.43,13.76
2010-10-18,34,43.0,,0.43,14.62
2010-10-19,100,43.0,,0.43,43.0
2010-10-20,34,43.0,,0.43,14.62
2010-10-21,34,43.0,,0.43,14.62
2010-10-22,36,43.0,,0.43,15.48
2010-10-23,47,43.0,,0.43,20.21
2010-10-24,0,43.0,,0.43,0.0
2010-10-25,34,43.0,,0.43,14.62
2010-10-26,22,43.0,,0.43,9.459999999999999
2010-10-27,66,43.0,,0.43,28.38
2010-10-28,23,43.0,,0.43,9.89
2010-10-29,12,43.0,,0.43,5.16
2010-10-30,32,43.0,,0.43,13.76
2010-10-31,49,43.0,,0.43,21.07
2010-11-01,100,51.0,False,0.51,51.0
2010-11-02,35,51.0,,0.51,17.85
2010-11-03,46,51.0,,0.51,23.46
2010-11-04,24,51.0,,0.51,12.24
2010-11-05,38,51.0,,0.51,19.38
2010-11-06,34,51.0,,0.51,17.34
2010-11-07,0,51.0,,0.51,0.0
2010-11-08,24,51.0,,0.51,12.24
2010-11-09,36,51.0,,0.51,18.36
2010-11-10,12,51.0,,0.51,6.12
2010-11-11,25,51.0,,0.51,12.75
2010-11-12,64,51.0,,0.51,32.64
2010-11-13,34,51.0,,0.51,17.34
2010-11-14,68,51.0,,0.51,34.68
2010-11-15,36,51.0,,0.51,18.36
2010-11-16,12,51.0,,0.51,6.12
2010-11-17,36,51.0,,0.51,18.36
2010-11-18,36,51.0,,0.51,18.36
2010-11-19,51,51.0,,0.51,26.01
2010-11-20,33,51.0,,0.51,16.830000000000002
2010-11-21,33,51.0,,0.51,16.830000000000002
2010-11-22,12,51.0,,0.51,6.12
2010-11-23,48,51.0,,0.51,24.48
2010-11-24,27,51.0,,0.51,13.77
2010-11-25,34,51.0,,0.51,17.34
2010-11-26,32,51.0,,0.51,16.32
2010-11-27,0,51.0,,0.51,0.0
2010-11-28,50,51.0,,0.51,25.5
2010-11-29,58,51.0,,0.51,29.580000000000002
2010-11-30,34,51.0,,0.51,17.34
2010-12-01,63,57.0,False,0.57,35.91
2010-12-02,43,57.0,,0.57,24.509999999999998
2010-12-03,44,57.0,,0.57,25.08
2010-12-04,71,57.0,,0.57,40.47
2010-12-05,15,57.0,,0.57,8.549999999999999
2010-12-06,53,57.0,,0.57,30.209999999999997
2010-12-07,42,57.0,,0.57,23.939999999999998
2010-12-08,86,57.0,,0.57,49.019999999999996
2010-12-09,33,57.0,,0.57,18.81
2010-12-10,57,57.0,,0.57,32.489999999999995
2010-12-11,44,57.0,,0.57,25.08
2010-12-12,15,57.0,,0.57,8.549999999999999
2010-12-13,32,57.0,,0.57,18.24
2010-12-14,32,57.0,,0.57,18.24
2010-12-15,55,57.0,,0.57,31.349999999999998
2010-12-16,44,57.0,,0.57,25.08
2010-12-17,36,57.0,,0.57,20.52
2010-12-18,15,57.0,,0.57,8.549999999999999
2010-12-19,31,57.0,,0.57,17.669999999999998
2010-12-20,35,57.0,,0.57,19.95
2010-12-21,23,57.0,,0.57,13.11
2010-12-22,24,57.0,,0.57,13.68
2010-12-23,26,57.0,,0.57,14.819999999999999
2010-12-24,33,57.0,,0.57,18.81
2010-12-25,58,57.0,,0.57,33.059999999999995
2010-12-26,17,57.0,,0.57,9.69
2010-12-27,0,57.0,,0.57,0.0
2010-12-28,100,57.0,,0.57,56.99999999999999
2010-12-29,24,57.0,,0.57,13.68
2010-12-30,50,57.0,,0.57,28.499999999999996
2010-12-31,29,57.0,,0.57,16.529999999999998
2011-01-01,39,57.0,False,0.57,22.229999999999997
2011-01-02,65,57.0,,0.57,37.05
2011-01-03,75,57.0,,0.57,42.74999999999999
2011-01-04,61,57.0,,0.57,34.769999999999996
2011-01-05,60,57.0,,0.57,34.199999999999996
2011-01-06,98,57.0,,0.57,55.85999999999999
2011-01-07,100,57.0,,0.57,56.99999999999999
2011-01-08,46,57.0,,0.57,26.22
2011-01-09,77,57.0,,0.57,43.88999999999999
2011-01-10,36,57.0,,0.57,20.52
2011-01-11,70,57.0,,0.57,39.9
2011-01-12,47,57.0,,0.57,26.79
2011-01-13,48,57.0,,0.57,27.36
2011-01-14,60,57.0,,0.57,34.199999999999996
2011-01-15,15,57.0,,0.57,8.549999999999999
2011-01-16,16,57.0,,0.57,9.12
2011-01-17,25,57.0,,0.57,14.249999999999998
2011-01-18,35,57.0,,0.57,19.95
2011-01-19,46,57.0,,0.57,26.22
2011-01-20,58,57.0,,0.57,33.059999999999995
2011-01-21,48,57.0,,0.57,27.36
2011-01-22,15,57.0,,0.57,8.549999999999999
2011-01-23,30,57.0,,0.57,17.099999999999998
2011-01-24,70,57.0,,0.57,39.9
2011-01-25,69,57.0,,0.57,39.33
2011-01-26,58,57.0,,0.57,33.059999999999995
2011-01-27,47,57.0,,0.57,26.79
2011-01-28,24,57.0,,0.57,13.68
2011-01-29,73,57.0,,0.57,41.61
2011-01-30,29,57.0,,0.57,16.529999999999998
2011-01-31,88,57.0,,0.57,50.16
2011-02-01,72,46.0,False,0.46,33.120000000000005
2011-02-02,53,46.0,,0.46,24.380000000000003
2011-02-03,96,46.0,,0.46,44.160000000000004
2011-02-04,100,46.0,,0.46,46.0
2011-02-05,0,46.0,,0.46,0.0
2011-02-06,14,46.0,,0.46,6.44
2011-02-07,43,46.0,,0.46,19.78
2011-02-08,11,46.0,,0.46,5.0600000000000005
2011-02-09,21,46.0,,0.46,9.66
2011-02-10,55,46.0,,0.46,25.3
2011-02-11,34,46.0,,0.46,15.64
2011-02-12,42,46.0,,0.46,19.32
2011-02-13,29,46.0,,0.46,13.34
2011-02-14,55,46.0,,0.46,25.3
2011-02-15,11,46.0,,0.46,5.0600000000000005
2011-02-16,32,46.0,,0.46,14.72
2011-02-17,44,46.0,,0.46,20.240000000000002
2011-02-18,46,46.0,,0.46,21.16
2011-02-19,28,46.0,,0.46,12.88
2011-02-20,57,46.0,,0.46,26.220000000000002
2011-02-21,23,46.0,,0.46,10.58
2011-02-22,32,46.0,,0.46,14.72
2011-02-23,54,46.0,,0.46,24.84
2011-02-24,11,46.0,,0.46,5.0600000000000005
2011-02-25,56,46.0,,0.46,25.76
2011-02-26,14,46.0,,0.46,6.44
2011-02-27,42,46.0,,0.46,19.32
2011-02-28,21,46.0,,0.46,9.66
2011-03-01,100,49.0,False,0.49,49.0
2011-03-02,37,49.0,,0.49,18.13
2011-03-03,66,49.0,,0.49,32.339999999999996
2011-03-04,38,49.0,,0.49,18.62
2011-03-05,0,49.0,,0.49,0.0
2011-03-06,12,49.0,,0.49,5.88
2011-03-07,46,49.0,,0.49,22.54
2011-03-08,28,49.0,,0.49,13.719999999999999
2011-03-09,27,49.0,,0.49,13.23
2011-03-10,74,49.0,,0.49,36.26
2011-03-11,55,49.0,,0.49,26.95
2011-03-12,38,49.0,,0.49,18.62
2011-03-13,66,49.0,,0.49,32.339999999999996
2011-03-14,83,49.0,,0.49,40.67
2011-03-15,48,49.0,,0.49,23.52
2011-03-16,37,49.0,,0.49,18.13
2011-03-17,10,49.0,,0.49,4.9
2011-03-18,41,49.0,,0.49,20.09
2011-03-19,24,49.0,,0.49,11.76
2011-03-20,49,49.0,,0.49,24.009999999999998
2011-03-21,92,49.0,,0.49,45.08
2011-03-22,46,49.0,,0.49,22.54
2011-03-23,55,49.0,,0.49,26.95
2011-03-24,56,49.0,,0.49,27.439999999999998
2011-03-25,59,49.0,,0.49,28.91
2011-03-26,36,49.0,,0.49,17.64
2011-03-27,24,49.0,,0.49,11.76
2011-03-28,63,49.0,,0.49,30.87
2011-03-29,46,49.0,,0.49,22.54
2011-03-30,73,49.0,,0.49,35.769999999999996
2011-03-31,46,49.0,,0.49,22.54
2011-04-01,57,62.0,False,0.62,35.339999999999996
2011-04-02,8,62.0,,0.62,4.96
2011-04-03,8,62.0,,0.62,4.96
2011-04-04,60,62.0,,0.62,37.2
2011-04-05,35,62.0,,0.62,21.7
2011-04-06,42,62.0,,0.62,26.04
2011-04-07,24,62.0,,0.62,14.879999999999999
2011-04-08,44,62.0,,0.62,27.28
2011-04-09,8,62.0,,0.62,4.96
2011-04-10,25,62.0,,0.62,15.5
2011-04-11,31,62.0,,0.62,19.22
2011-04-12,48,62.0,,0.62,29.759999999999998
2011-04-13,12,62.0,,0.62,7.4399999999999995
2011-04-14,31,62.0,,0.62,19.22
2011-04-15,51,62.0,,0.62,31.62
2011-04-16,24,62.0,,0.62,14.879999999999999
2011-04-17,33,62.0,,0.62,20.46
2011-04-18,12,62.0,,0.62,7.4399999999999995
2011-04-19,30,62.0,,0.62,18.6
2011-04-20,36,62.0,,0.62,22.32
2011-04-21,100,62.0,,0.62,62.0
2011-04-22,27,62.0,,0.62,16.74
2011-04-23,8,62.0,,0.62,4.96
2011-04-24,0,62.0,,0.62,0.0
2011-04-25,43,62.0,,0.62,26.66
2011-04-26,30,62.0,,0.62,18.6
2011-04-27,59,62.0,,0.62,36.58
2011-04-28,54,62.0,,0.62,33.48
2011-04-29,37,62.0,,0.62,22.94
2011-04-30,16,62.0,,0.62,9.92
2011-05-01,60,50.0,False,0.5,30.0
2011-05-02,75,50.0,,0.5,37.5
2011-05-03,56,50.0,,0.5,28.0
2011-05-04,100,50.0,,0.5,50.0
2011-05-05,45,50.0,,0.5,22.5
2011-05-06,12,50.0,,0.5,6.0
2011-05-07,15,50.0,,0.5,7.5
2011-05-08,47,50.0,,0.5,23.5
2011-05-09,56,50.0,,0.5,28.0
2011-05-10,45,50.0,,0.5,22.5
2011-05-11,79,50.0,,0.5,39.5
2011-05-12,68,50.0,,0.5,34.0
2011-05-13,24,50.0,,0.5,12.0
2011-05-14,59,50.0,,0.5,29.5
2011-05-15,59,50.0,,0.5,29.5
2011-05-16,68,50.0,,0.5,34.0
2011-05-17,77,50.0,,0.5,38.5
2011-05-18,44,50.0,,0.5,22.0
2011-05-19,34,50.0,,0.5,17.0
2011-05-20,71,50.0,,0.5,35.5
2011-05-21,30,50.0,,0.5,15.0
2011-05-22,45,50.0,,0.5,22.5
2011-05-23,79,50.0,,0.5,39.5
2011-05-24,0,50.0,,0.5,0.0
2011-05-25,78,50.0,,0.5,39.0
2011-05-26,80,50.0,,0.5,40.0
2011-05-27,62,50.0,,0.5,31.0
2011-05-28,16,50.0,,0.5,8.0
2011-05-29,0,50.0,,0.5,0.0
2011-05-30,89,50.0,,0.5,44.5
2011-05-31,46,50.0,,0.5,23.0
2011-06-01,65,53.0,False,0.53,34.45
2011-06-02,33,53.0,,0.53,17.490000000000002
2011-06-03,93,53.0,,0.53,49.29
2011-06-04,60,53.0,,0.53,31.8
2011-06-05,30,53.0,,0.53,15.9
2011-06-06,90,53.0,,0.53,47.7
2011-06-07,86,53.0,,0.53,45.580000000000005
2011-06-08,66,53.0,,0.53,34.980000000000004
2011-06-09,89,53.0,,0.53,47.17
2011-06-10,58,53.0,,0.53,30.740000000000002
2011-06-11,88,53.0,,0.53,46.64
2011-06-12,30,53.0,,0.53,15.9
2011-06-13,77,53.0,,0.53,40.81
2011-06-14,77,53.0,,0.53,40.81
2011-06-15,78,53.0,,0.53,41.34
2011-06-16,45,53.0,,0.53,23.85
2011-06-17,36,53.0,,0.53,19.080000000000002
2011-06-18,45,53.0,,0.53,23.85
2011-06-19,15,53.0,,0.53,7.95
2011-06-20,65,53.0,,0.53,34.45
2011-06-21,54,53.0,,0.53,28.62
2011-06-22,100,53.0,,0.53,53.0
2011-06-23,11,53.0,,0.53,5.83
2011-06-24,35,53.0,,0.53,18.55
2011-06-25,0,53.0,,0.53,0.0
2011-06-26,30,53.0,,0.53,15.9
2011-06-27,33,53.0,,0.53,17.490000000000002
2011-06-28,64,53.0,,0.53,33.92
2011-06-29,33,53.0,,0.53,17.490000000000002
2011-06-30,23,53.0,,0.53,12.190000000000001
2011-07-01,24,44.0,False,0.44,10.56
2011-07-02,15,44.0,,0.44,6.6
2011-07-03,32,44.0,,0.44,14.08
2011-07-04,30,44.0,,0.44,13.2
2011-07-05,35,44.0,,0.44,15.4
2011-07-06,77,44.0,,0.44,33.88
2011-07-07,100,44.0,,0.44,44.0
2011-07-08,69,44.0,,0.44,30.36
2011-07-09,0,44.0,,0.44,0.0
2011-07-10,0,44.0,,0.44,0.0
2011-07-11,44,44.0,,0.44,19.36
2011-07-12,97,44.0,,0.44,42.68
2011-07-13,99,44.0,,0.44,43.56
2011-07-14,34,44.0,,0.44,14.96
2011-07-15,35,44.0,,0.44,15.4
2011-07-16,72,44.0,,0.44,31.68
2011-07-17,29,44.0,,0.44,12.76
2011-07-18,76,44.0,,0.44,33.44
2011-07-19,43,44.0,,0.44,18.92
2011-07-20,87,44.0,,0.44,38.28
2011-07-21,77,44.0,,0.44,33.88
2011-07-22,11,44.0,,0.44,4.84
2011-07-23,0,44.0,,0.44,0.0
2011-07-24,14,44.0,,0.44,6.16
2011-07-25,32,44.0,,0.44,14.08
2011-07-26,43,44.0,,0.44,18.92
2011-07-27,65,44.0,,0.44,28.6
2011-07-28,44,44.0,,0.44,19.36
2011-07-29,34,44.0,,0.44,14.96
2011-07-30,28,44.0,,0.44,12.32
2011-07-31,14,44.0,,0.44,6.16
2011-08-01,72,58.0,False,0.58,41.76
2011-08-02,61,58.0,,0.58,35.379999999999995
2011-08-03,61,58.0,,0.58,35.379999999999995
2011-08-04,62,58.0,,0.58,35.96
2011-08-05,64,58.0,,0.58,37.12
2011-08-06,26,58.0,,0.58,15.079999999999998
2011-08-07,13,58.0,,0.58,7.539999999999999
2011-08-08,70,58.0,,0.58,40.599999999999994
2011-08-09,40,58.0,,0.58,23.2
2011-08-10,41,58.0,,0.58,23.779999999999998
2011-08-11,62,58.0,,0.58,35.96
2011-08-12,76,58.0,,0.58,44.08
2011-08-13,66,58.0,,0.58,38.279999999999994
2011-08-14,79,58.0,,0.58,45.82
2011-08-15,30,58.0,,0.58,17.4
2011-08-16,41,58.0,,0.58,23.779999999999998
2011-08-17,0,58.0,,0.58,0.0
2011-08-18,63,58.0,,0.58,36.54
2011-08-19,75,58.0,,0.58,43.5
2011-08-20,52,58.0,,0.58,30.159999999999997
2011-08-21,52,58.0,,0.58,30.159999999999997
2011-08-22,52,58.0,,0.58,30.159999999999997
2011-08-23,79,58.0,,0.58,45.82
2011-08-24,70,58.0,,0.58,40.599999999999994
2011-08-25,90,58.0,,0.58,52.199999999999996
2011-08-26,52,58.0,,0.58,30.159999999999997
2011-08-27,25,58.0,,0.58,14.499999999999998
2011-08-28,12,58.0,,0.58,6.959999999999999
2011-08-29,100,58.0,,0.58,57.99999999999999
2011-08-30,60,58.0,,0.58,34.8
2011-08-31,60,58.0,,0.58,34.8
2011-09-01,96,52.0,False,0.52,49.92
2011-09-02,100,52.0,,0.52,52.0
2011-09-03,36,52.0,,0.52,18.72
2011-09-04,37,52.0,,0.52,19.240000000000002
2011-09-05,22,52.0,,0.52,11.440000000000001
2011-09-06,0,52.0,,0.52,0.0
2011-09-07,93,52.0,,0.52,48.36
2011-09-08,47,52.0,,0.52,24.44
2011-09-09,10,52.0,,0.52,5.2
2011-09-10,35,52.0,,0.52,18.2
2011-09-11,35,52.0,,0.52,18.2
2011-09-12,28,52.0,,0.52,14.56
2011-09-13,46,52.0,,0.52,23.92
2011-09-14,82,52.0,,0.52,42.64
2011-09-15,46,52.0,,0.52,23.92
2011-09-16,19,52.0,,0.52,9.88
2011-09-17,24,52.0,,0.52,12.48
2011-09-18,0,52.0,,0.52,0.0
2011-09-19,46,52.0,,0.52,23.92
2011-09-20,55,52.0,,0.52,28.6
2011-09-21,46,52.0,,0.52,23.92
2011-09-22,37,52.0,,0.52,19.240000000000002
2011-09-23,57,52.0,,0.52,29.64
2011-09-24,0,52.0,,0.52,0.0
2011-09-25,46,52.0,,0.52,23.92
2011-09-26,54,52.0,,0.52,28.080000000000002
2011-09-27,63,52.0,,0.52,32.76
2011-09-28,18,52.0,,0.52,9.36
2011-09-29,55,52.0,,0.52,28.6
2011-09-30,68,52.0,,0.52,35.36
2011-10-01,40,51.0,False,0.51,20.4
2011-10-02,39,51.0,,0.51,19.89
2011-10-03,8,51.0,,0.51,4.08
2011-10-04,60,51.0,,0.51,30.6
2011-10-05,23,51.0,,0.51,11.73
2011-10-06,38,51.0,,0.51,19.38
2011-10-07,24,51.0,,0.51,12.24
2011-10-08,20,51.0,,0.51,10.2
2011-10-09,0,51.0,,0.51,0.0
2011-10-10,38,51.0,,0.51,19.38
2011-10-11,100,51.0,,0.51,51.0
2011-10-12,64,51.0,,0.51,32.64
2011-10-13,45,51.0,,0.51,22.95
2011-10-14,40,51.0,,0.51,20.4
2011-10-15,10,51.0,,0.51,5.1
2011-10-16,9,51.0,,0.51,4.59
2011-10-17,75,51.0,,0.51,38.25
2011-10-18,37,51.0,,0.51,18.87
2011-10-19,37,51.0,,0.51,18.87
2011-10-20,46,51.0,,0.51,23.46
2011-10-21,16,51.0,,0.51,8.16
2011-10-22,10,51.0,,0.51,5.1
2011-10-23,0,51.0,,0.51,0.0
2011-10-24,53,51.0,,0.51,27.03
2011-10-25,74,51.0,,0.51,37.74
2011-10-26,37,51.0,,0.51,18.87
2011-10-27,30,51.0,,0.51,15.3
2011-10-28,39,51.0,,0.51,19.89
2011-10-29,38,51.0,,0.51,19.38
2011-10-30,49,51.0,,0.51,24.990000000000002
2011-10-31,54,51.0,,0.51,27.54
2011-11-01,55,44.0,False,0.44,24.2
2011-11-02,96,44.0,,0.44,42.24
2011-11-03,53,44.0,,0.44,23.32
2011-11-04,100,44.0,,0.44,44.0
2011-11-05,41,44.0,,0.44,18.04
2011-11-06,13,44.0,,0.44,5.72
2011-11-07,32,44.0,,0.44,14.08
2011-11-08,51,44.0,,0.44,22.44
2011-11-09,84,44.0,,0.44,36.96
2011-11-10,53,44.0,,0.44,23.32
2011-11-11,22,44.0,,0.44,9.68
2011-11-12,13,44.0,,0.44,5.72
2011-11-13,13,44.0,,0.44,5.72
2011-11-14,73,44.0,,0.44,32.12
2011-11-15,62,44.0,,0.44,27.28
2011-11-16,42,44.0,,0.44,18.48
2011-11-17,10,44.0,,0.44,4.4
2011-11-18,11,44.0,,0.44,4.84
2011-11-19,26,44.0,,0.44,11.44
2011-11-20,40,44.0,,0.44,17.6
2011-11-21,74,44.0,,0.44,32.56
2011-11-22,62,44.0,,0.44,27.28
2011-11-23,22,44.0,,0.44,9.68
2011-11-24,14,44.0,,0.44,6.16
2011-11-25,52,44.0,,0.44,22.88
2011-11-26,79,44.0,,0.44,34.76
2011-11-27,26,44.0,,0.44,11.44
2011-11-28,50,44.0,,0.44,22.0
2011-11-29,89,44.0,,0.44,39.160000000000004
2011-11-30,30,44.0,,0.44,13.2
2011-12-01,85,38.0,False,0.38,32.3
2011-12-02,51,38.0,,0.38,19.38
2011-12-03,61,38.0,,0.38,23.18
2011-12-04,15,38.0,,0.38,5.7
2011-12-05,36,38.0,,0.38,13.68
2011-12-06,47,38.0,,0.38,17.86
2011-12-07,96,38.0,,0.38,36.480000000000004
2011-12-08,61,38.0,,0.38,23.18
2011-12-09,64,38.0,,0.38,24.32
2011-12-10,45,38.0,,0.38,17.1
2011-12-11,15,38.0,,0.38,5.7
2011-12-12,73,38.0,,0.38,27.740000000000002
2011-12-13,48,38.0,,0.38,18.240000000000002
2011-12-14,98,38.0,,0.38,37.24
2011-12-15,25,38.0,,0.38,9.5
2011-12-16,52,38.0,,0.38,19.76
2011-12-17,15,38.0,,0.38,5.7
2011-12-18,79,38.0,,0.38,30.02
2011-12-19,38,38.0,,0.38,14.44
2011-12-20,100,38.0,,0.38,38.0
2011-12-21,52,38.0,,0.38,19.76
2011-12-22,53,38.0,,0.38,20.14
2011-12-23,29,38.0,,0.38,11.02
2011-12-24,17,38.0,,0.38,6.46
2011-12-25,19,38.0,,0.38,7.22
2011-12-26,16,38.0,,0.38,6.08
2011-12-27,53,38.0,,0.38,20.14
2011-12-28,39,38.0,,0.38,14.82
2011-12-29,80,38.0,,0.38,30.4
2011-12-30,54,38.0,,0.38,20.52
2011-12-31,15,38.0,,0.38,5.7
2012-01-01,36,44.0,False,0.44,15.84
2012-01-02,10,44.0,,0.44,4.4
2012-01-03,52,44.0,,0.44,22.88
2012-01-04,60,44.0,,0.44,26.4
2012-01-05,69,44.0,,0.44,30.36
2012-01-06,26,44.0,,0.44,11.44
2012-01-07,11,44.0,,0.44,4.84
2012-01-08,41,44.0,,0.44,18.04
2012-01-09,75,44.0,,0.44,33.0
2012-01-10,84,44.0,,0.44,36.96
2012-01-11,42,44.0,,0.44,18.48
2012-01-12,25,44.0,,0.44,11.0
2012-01-13,43,44.0,,0.44,18.92
2012-01-14,41,44.0,,0.44,18.04
2012-01-15,20,44.0,,0.44,8.8
2012-01-16,43,44.0,,0.44,18.92
2012-01-17,100,44.0,,0.44,44.0
2012-01-18,66,44.0,,0.44,29.04
2012-01-19,50,44.0,,0.44,22.0
2012-01-20,68,44.0,,0.44,29.92
2012-01-21,40,44.0,,0.44,17.6
2012-01-22,20,44.0,,0.44,8.8
2012-01-23,97,44.0,,0.44,42.68
2012-01-24,57,44.0,,0.44,25.080000000000002
2012-01-25,33,44.0,,0.44,14.52
2012-01-26,57,44.0,,0.44,25.080000000000002
2012-01-27,34,44.0,,0.44,14.96
2012-01-28,31,44.0,,0.44,13.64
2012-01-29,31,44.0,,0.44,13.64
2012-01-30,24,44.0,,0.44,10.56
2012-01-31,41,44.0,,0.44,18.04
2012-02-01,100,47.0,False,0.47,47.0
2012-02-02,59,47.0,,0.47,27.729999999999997
2012-02-03,61,47.0,,0.47,28.669999999999998
2012-02-04,41,47.0,,0.47,19.27
2012-02-05,21,47.0,,0.47,9.87
2012-02-06,17,47.0,,0.47,7.989999999999999
2012-02-07,25,47.0,,0.47,11.75
2012-02-08,41,47.0,,0.47,19.27
2012-02-09,42,47.0,,0.47,19.74
2012-02-10,34,47.0,,0.47,15.979999999999999
2012-02-11,20,47.0,,0.47,9.399999999999999
2012-02-12,10,47.0,,0.47,4.699999999999999
2012-02-13,41,47.0,,0.47,19.27
2012-02-14,75,47.0,,0.47,35.25
2012-02-15,51,47.0,,0.47,23.97
2012-02-16,33,47.0,,0.47,15.51
2012-02-17,35,47.0,,0.47,16.45
2012-02-18,31,47.0,,0.47,14.569999999999999
2012-02-19,31,47.0,,0.47,14.569999999999999
2012-02-20,35,47.0,,0.47,16.45
2012-02-21,84,47.0,,0.47,39.48
2012-02-22,17,47.0,,0.47,7.989999999999999
2012-02-23,68,47.0,,0.47,31.959999999999997
2012-02-24,42,47.0,,0.47,19.74
2012-02-25,31,47.0,,0.47,14.569999999999999
2012-02-26,52,47.0,,0.47,24.439999999999998
2012-02-27,50,47.0,,0.47,23.5
2012-02-28,57,47.0,,0.47,26.79
2012-02-29,74,47.0,,0.47,34.78
2012-03-01,46,56.0,False,0.56,25.76
2012-03-02,57,56.0,,0.56,31.92
2012-03-03,23,56.0,,0.56,12.88
2012-03-04,23,56.0,,0.56,12.88
2012-03-05,73,56.0,,0.56,40.88
2012-03-06,60,56.0,,0.56,33.6
2012-03-07,42,56.0,,0.56,23.520000000000003
2012-03-08,68,56.0,,0.56,38.080000000000005
2012-03-09,52,56.0,,0.56,29.120000000000005
2012-03-10,11,56.0,,0.56,6.16
2012-03-11,64,56.0,,0.56,35.84
2012-03-12,43,56.0,,0.56,24.080000000000002
2012-03-13,68,56.0,,0.56,38.080000000000005
2012-03-14,44,56.0,,0.56,24.64
2012-03-15,78,56.0,,0.56,43.68000000000001
2012-03-16,55,56.0,,0.56,30.800000000000004
2012-03-17,54,56.0,,0.56,30.240000000000002
2012-03-18,0,56.0,,0.56,0.0
2012-03-19,43,56.0,,0.56,24.080000000000002
2012-03-20,42,56.0,,0.56,23.520000000000003
2012-03-21,26,56.0,,0.56,14.560000000000002
2012-03-22,78,56.0,,0.56,43.68000000000001
2012-03-23,100,56.0,,0.56,56.00000000000001
2012-03-24,11,56.0,,0.56,6.16
2012-03-25,21,56.0,,0.56,11.760000000000002
2012-03-26,77,56.0,,0.56,43.120000000000005
2012-03-27,85,56.0,,0.56,47.6
2012-03-28,60,56.0,,0.56,33.6
2012-03-29,60,56.0,,0.56,33.6
2012-03-30,73,56.0,,0.56,40.88
