date,luxury home_unscaled,luxury home_monthly,isPartial,scale,luxury home
2006-08-29,37,81.0,,0.81,29.970000000000002
2006-08-30,25,81.0,,0.81,20.25
2006-08-31,52,81.0,,0.81,42.120000000000005
2006-09-01,48,75.0,False,0.75,36.0
2006-09-02,34,75.0,,0.75,25.5
2006-09-03,36,75.0,,0.75,27.0
2006-09-04,60,75.0,,0.75,45.0
2006-09-05,43,75.0,,0.75,32.25
2006-09-06,63,75.0,,0.75,47.25
2006-09-07,43,75.0,,0.75,32.25
2006-09-08,45,75.0,,0.75,33.75
2006-09-09,65,75.0,,0.75,48.75
2006-09-10,48,75.0,,0.75,36.0
2006-09-11,42,75.0,,0.75,31.5
2006-09-12,31,75.0,,0.75,23.25
2006-09-13,21,75.0,,0.75,15.75
2006-09-14,21,75.0,,0.75,15.75
2006-09-15,45,75.0,,0.75,33.75
2006-09-16,100,75.0,,0.75,75.0
2006-09-17,32,75.0,,0.75,24.0
2006-09-18,42,75.0,,0.75,31.5
2006-09-19,20,75.0,,0.75,15.0
2006-09-20,62,75.0,,0.75,46.5
2006-09-21,32,75.0,,0.75,24.0
2006-09-22,22,75.0,,0.75,16.5
2006-09-23,32,75.0,,0.75,24.0
2006-09-24,32,75.0,,0.75,24.0
2006-09-25,41,75.0,,0.75,30.75
2006-09-26,41,75.0,,0.75,30.75
2006-09-27,41,75.0,,0.75,30.75
2006-09-28,31,75.0,,0.75,23.25
2006-09-29,44,75.0,,0.75,33.0
2006-09-30,33,75.0,,0.75,24.75
2006-10-01,48,81.0,False,0.81,38.88
2006-10-02,20,81.0,,0.81,16.200000000000003
2006-10-03,30,81.0,,0.81,24.3
2006-10-04,100,81.0,,0.81,81.0
2006-10-05,41,81.0,,0.81,33.21
2006-10-06,33,81.0,,0.81,26.73
2006-10-07,33,81.0,,0.81,26.73
2006-10-08,82,81.0,,0.81,66.42
2006-10-09,63,81.0,,0.81,51.03
2006-10-10,49,81.0,,0.81,39.690000000000005
2006-10-11,49,81.0,,0.81,39.690000000000005
2006-10-12,20,81.0,,0.81,16.200000000000003
2006-10-13,65,81.0,,0.81,52.650000000000006
2006-10-14,80,81.0,,0.81,64.80000000000001
2006-10-15,47,81.0,,0.81,38.07
2006-10-16,20,81.0,,0.81,16.200000000000003
2006-10-17,19,81.0,,0.81,15.39
2006-10-18,39,81.0,,0.81,31.590000000000003
2006-10-19,40,81.0,,0.81,32.400000000000006
2006-10-20,64,81.0,,0.81,51.84
2006-10-21,32,81.0,,0.81,25.92
2006-10-22,0,81.0,,0.81,0.0
2006-10-23,49,81.0,,0.81,39.690000000000005
2006-10-24,29,81.0,,0.81,23.490000000000002
2006-10-25,48,81.0,,0.81,38.88
2006-10-26,39,81.0,,0.81,31.590000000000003
2006-10-27,63,81.0,,0.81,51.03
2006-10-28,61,81.0,,0.81,49.410000000000004
2006-10-29,47,81.0,,0.81,38.07
2006-10-30,40,81.0,,0.81,32.400000000000006
2006-10-31,39,81.0,,0.81,31.590000000000003
2006-11-01,39,65.0,False,0.65,25.35
2006-11-02,100,65.0,,0.65,65.0
2006-11-03,52,65.0,,0.65,33.800000000000004
2006-11-04,0,65.0,,0.65,0.0
2006-11-05,95,65.0,,0.65,61.75
2006-11-06,36,65.0,,0.65,23.400000000000002
2006-11-07,23,65.0,,0.65,14.950000000000001
2006-11-08,35,65.0,,0.65,22.75
2006-11-09,37,65.0,,0.65,24.05
2006-11-10,54,65.0,,0.65,35.1
2006-11-11,75,65.0,,0.65,48.75
2006-11-12,37,65.0,,0.65,24.05
2006-11-13,0,65.0,,0.65,0.0
2006-11-14,23,65.0,,0.65,14.950000000000001
2006-11-15,71,65.0,,0.65,46.15
2006-11-16,48,65.0,,0.65,31.200000000000003
2006-11-17,25,65.0,,0.65,16.25
2006-11-18,75,65.0,,0.65,48.75
2006-11-19,37,65.0,,0.65,24.05
2006-11-20,24,65.0,,0.65,15.600000000000001
2006-11-21,95,65.0,,0.65,61.75
2006-11-22,40,65.0,,0.65,26.0
2006-11-23,0,65.0,,0.65,0.0
2006-11-24,37,65.0,,0.65,24.05
2006-11-25,39,65.0,,0.65,25.35
2006-11-26,74,65.0,,0.65,48.1
2006-11-27,47,65.0,,0.65,30.55
2006-11-28,45,65.0,,0.65,29.25
2006-11-29,23,65.0,,0.65,14.950000000000001
2006-11-30,23,65.0,,0.65,14.950000000000001
2006-12-01,19,74.0,False,0.74,14.06
2006-12-02,55,74.0,,0.74,40.7
2006-12-03,28,74.0,,0.74,20.72
2006-12-04,18,74.0,,0.74,13.32
2006-12-05,27,74.0,,0.74,19.98
2006-12-06,55,74.0,,0.74,40.7
2006-12-07,18,74.0,,0.74,13.32
2006-12-08,29,74.0,,0.74,21.46
2006-12-09,54,74.0,,0.74,39.96
2006-12-10,0,74.0,,0.74,0.0
2006-12-11,64,74.0,,0.74,47.36
2006-12-12,27,74.0,,0.74,19.98
2006-12-13,46,74.0,,0.74,34.04
2006-12-14,19,74.0,,0.74,14.06
2006-12-15,41,74.0,,0.74,30.34
2006-12-16,58,74.0,,0.74,42.92
2006-12-17,61,74.0,,0.74,45.14
2006-12-18,40,74.0,,0.74,29.6
2006-12-19,48,74.0,,0.74,35.519999999999996
2006-12-20,30,74.0,,0.74,22.2
2006-12-21,42,74.0,,0.74,31.08
2006-12-22,0,74.0,,0.74,0.0
2006-12-23,65,74.0,,0.74,48.1
2006-12-24,53,74.0,,0.74,39.22
2006-12-25,100,74.0,,0.74,74.0
2006-12-26,0,74.0,,0.74,0.0
2006-12-27,56,74.0,,0.74,41.44
2006-12-28,67,74.0,,0.74,49.58
2006-12-29,70,74.0,,0.74,51.8
2006-12-30,73,74.0,,0.74,54.019999999999996
2006-12-31,0,74.0,,0.74,0.0
2007-01-01,46,71.0,False,0.71,32.66
2007-01-02,55,71.0,,0.71,39.05
2007-01-03,70,71.0,,0.71,49.699999999999996
2007-01-04,53,71.0,,0.71,37.629999999999995
2007-01-05,54,71.0,,0.71,38.339999999999996
2007-01-06,39,71.0,,0.71,27.689999999999998
2007-01-07,65,71.0,,0.71,46.15
2007-01-08,43,71.0,,0.71,30.529999999999998
2007-01-09,25,71.0,,0.71,17.75
2007-01-10,59,71.0,,0.71,41.89
2007-01-11,43,71.0,,0.71,30.529999999999998
2007-01-12,18,71.0,,0.71,12.78
2007-01-13,100,71.0,,0.71,71.0
2007-01-14,65,71.0,,0.71,46.15
2007-01-15,65,71.0,,0.71,46.15
2007-01-16,17,71.0,,0.71,12.07
2007-01-17,50,71.0,,0.71,35.5
2007-01-18,17,71.0,,0.71,12.07
2007-01-19,17,71.0,,0.71,12.07
2007-01-20,73,71.0,,0.71,51.83
2007-01-21,0,71.0,,0.71,0.0
2007-01-22,42,71.0,,0.71,29.82
2007-01-23,32,71.0,,0.71,22.72
2007-01-24,25,71.0,,0.71,17.75
2007-01-25,33,71.0,,0.71,23.43
2007-01-26,35,71.0,,0.71,24.849999999999998
2007-01-27,49,71.0,,0.71,34.79
2007-01-28,48,71.0,,0.71,34.08
2007-01-29,25,71.0,,0.71,17.75
2007-01-30,40,71.0,,0.71,28.4
2007-01-31,32,71.0,,0.71,22.72
2007-02-01,100,62.0,False,0.62,62.0
2007-02-02,31,62.0,,0.62,19.22
2007-02-03,59,62.0,,0.62,36.58
2007-02-04,89,62.0,,0.62,55.18
2007-02-05,41,62.0,,0.62,25.419999999999998
2007-02-06,39,62.0,,0.62,24.18
2007-02-07,30,62.0,,0.62,18.6
2007-02-08,39,62.0,,0.62,24.18
2007-02-09,41,62.0,,0.62,25.419999999999998
2007-02-10,44,62.0,,0.62,27.28
2007-02-11,58,62.0,,0.62,35.96
2007-02-12,58,62.0,,0.62,35.96
2007-02-13,28,62.0,,0.62,17.36
2007-02-14,20,62.0,,0.62,12.4
2007-02-15,31,62.0,,0.62,19.22
2007-02-16,21,62.0,,0.62,13.02
2007-02-17,29,62.0,,0.62,17.98
2007-02-18,31,62.0,,0.62,19.22
2007-02-19,54,62.0,,0.62,33.48
2007-02-20,50,62.0,,0.62,31.0
2007-02-21,49,62.0,,0.62,30.38
2007-02-22,30,62.0,,0.62,18.6
2007-02-23,73,62.0,,0.62,45.26
2007-02-24,87,62.0,,0.62,53.94
2007-02-25,72,62.0,,0.62,44.64
2007-02-26,39,62.0,,0.62,24.18
2007-02-27,19,62.0,,0.62,11.78
2007-02-28,38,62.0,,0.62,23.56
2007-03-01,62,70.0,False,0.7,43.4
2007-03-02,78,70.0,,0.7,54.599999999999994
2007-03-03,92,70.0,,0.7,64.39999999999999
2007-03-04,56,70.0,,0.7,39.199999999999996
2007-03-05,50,70.0,,0.7,35.0
2007-03-06,74,70.0,,0.7,51.8
2007-03-07,49,70.0,,0.7,34.3
2007-03-08,37,70.0,,0.7,25.9
2007-03-09,65,70.0,,0.7,45.5
2007-03-10,38,70.0,,0.7,26.599999999999998
2007-03-11,76,70.0,,0.7,53.199999999999996
2007-03-12,100,70.0,,0.7,70.0
2007-03-13,75,70.0,,0.7,52.5
2007-03-14,25,70.0,,0.7,17.5
2007-03-15,38,70.0,,0.7,26.599999999999998
2007-03-16,80,70.0,,0.7,56.0
2007-03-17,0,70.0,,0.7,0.0
2007-03-18,38,70.0,,0.7,26.599999999999998
2007-03-19,63,70.0,,0.7,44.099999999999994
2007-03-20,40,70.0,,0.7,28.0
2007-03-21,50,70.0,,0.7,35.0
2007-03-22,51,70.0,,0.7,35.699999999999996
2007-03-23,53,70.0,,0.7,37.099999999999994
2007-03-24,38,70.0,,0.7,26.599999999999998
2007-03-25,77,70.0,,0.7,53.9
2007-03-26,49,70.0,,0.7,34.3
2007-03-27,49,70.0,,0.7,34.3
2007-03-28,49,70.0,,0.7,34.3
2007-03-29,50,70.0,,0.7,35.0
2007-03-30,27,70.0,,0.7,18.9
2007-03-31,77,70.0,,0.7,53.9
2007-04-01,88,88.0,False,0.88,77.44
2007-04-02,29,88.0,,0.88,25.52
2007-04-03,38,88.0,,0.88,33.44
2007-04-04,38,88.0,,0.88,33.44
2007-04-05,97,88.0,,0.88,85.36
2007-04-06,33,88.0,,0.88,29.04
2007-04-07,29,88.0,,0.88,25.52
2007-04-08,62,88.0,,0.88,54.56
2007-04-09,0,88.0,,0.88,0.0
2007-04-10,55,88.0,,0.88,48.4
2007-04-11,46,88.0,,0.88,40.48
2007-04-12,27,88.0,,0.88,23.76
2007-04-13,39,88.0,,0.88,34.32
2007-04-14,42,88.0,,0.88,36.96
2007-04-15,53,88.0,,0.88,46.64
2007-04-16,36,88.0,,0.88,31.68
2007-04-17,53,88.0,,0.88,46.64
2007-04-18,36,88.0,,0.88,31.68
2007-04-19,56,88.0,,0.88,49.28
2007-04-20,100,88.0,,0.88,88.0
2007-04-21,76,88.0,,0.88,66.88
2007-04-22,30,88.0,,0.88,26.4
2007-04-23,37,88.0,,0.88,32.56
2007-04-24,72,88.0,,0.88,63.36
2007-04-25,27,88.0,,0.88,23.76
2007-04-26,36,88.0,,0.88,31.68
2007-04-27,20,88.0,,0.88,17.6
2007-04-28,88,88.0,,0.88,77.44
2007-04-29,44,88.0,,0.88,38.72
2007-04-30,73,88.0,,0.88,64.24
2007-05-01,20,73.0,False,0.73,14.6
2007-05-02,62,73.0,,0.73,45.26
2007-05-03,32,73.0,,0.73,23.36
2007-05-04,65,73.0,,0.73,47.449999999999996
2007-05-05,47,73.0,,0.73,34.31
2007-05-06,63,73.0,,0.73,45.99
2007-05-07,49,73.0,,0.73,35.769999999999996
2007-05-08,78,73.0,,0.73,56.94
2007-05-09,80,73.0,,0.73,58.4
2007-05-10,61,73.0,,0.73,44.53
2007-05-11,33,73.0,,0.73,24.09
2007-05-12,66,73.0,,0.73,48.18
2007-05-13,68,73.0,,0.73,49.64
2007-05-14,40,73.0,,0.73,29.2
2007-05-15,39,73.0,,0.73,28.47
2007-05-16,58,73.0,,0.73,42.339999999999996
2007-05-17,20,73.0,,0.73,14.6
2007-05-18,43,73.0,,0.73,31.39
2007-05-19,0,73.0,,0.73,0.0
2007-05-20,32,73.0,,0.73,23.36
2007-05-21,40,73.0,,0.73,29.2
2007-05-22,49,73.0,,0.73,35.769999999999996
2007-05-23,89,73.0,,0.73,64.97
2007-05-24,41,73.0,,0.73,29.93
2007-05-25,79,73.0,,0.73,57.67
2007-05-26,34,73.0,,0.73,24.82
2007-05-27,35,73.0,,0.73,25.55
2007-05-28,45,73.0,,0.73,32.85
2007-05-29,50,73.0,,0.73,36.5
2007-05-30,49,73.0,,0.73,35.769999999999996
2007-05-31,100,73.0,,0.73,73.0
2007-06-01,57,81.0,False,0.81,46.17
2007-06-02,68,81.0,,0.81,55.080000000000005
2007-06-03,27,81.0,,0.81,21.87
2007-06-04,69,81.0,,0.81,55.89
2007-06-05,43,81.0,,0.81,34.830000000000005
2007-06-06,35,81.0,,0.81,28.35
2007-06-07,54,81.0,,0.81,43.74
2007-06-08,19,81.0,,0.81,15.39
2007-06-09,70,81.0,,0.81,56.7
2007-06-10,100,81.0,,0.81,81.0
2007-06-11,53,81.0,,0.81,42.93
2007-06-12,52,81.0,,0.81,42.120000000000005
2007-06-13,44,81.0,,0.81,35.64
2007-06-14,37,81.0,,0.81,29.970000000000002
2007-06-15,50,81.0,,0.81,40.5
2007-06-16,78,81.0,,0.81,63.18000000000001
2007-06-17,66,81.0,,0.81,53.46
2007-06-18,76,81.0,,0.81,61.56
2007-06-19,28,81.0,,0.81,22.68
2007-06-20,0,81.0,,0.81,0.0
2007-06-21,49,81.0,,0.81,39.690000000000005
2007-06-22,86,81.0,,0.81,69.66000000000001
2007-06-23,57,81.0,,0.81,46.17
2007-06-24,29,81.0,,0.81,23.490000000000002
2007-06-25,35,81.0,,0.81,28.35
2007-06-26,17,81.0,,0.81,13.770000000000001
2007-06-27,35,81.0,,0.81,28.35
2007-06-28,54,81.0,,0.81,43.74
2007-06-29,48,81.0,,0.81,38.88
2007-06-30,84,81.0,,0.81,68.04
2007-07-01,84,76.0,False,0.76,63.84
2007-07-02,26,76.0,,0.76,19.76
2007-07-03,40,76.0,,0.76,30.4
2007-07-04,57,76.0,,0.76,43.32
2007-07-05,57,76.0,,0.76,43.32
2007-07-06,41,76.0,,0.76,31.16
2007-07-07,39,76.0,,0.76,29.64
2007-07-08,80,76.0,,0.76,60.8
2007-07-09,37,76.0,,0.76,28.12
2007-07-10,100,76.0,,0.76,76.0
2007-07-11,63,76.0,,0.76,47.88
2007-07-12,52,76.0,,0.76,39.52
2007-07-13,83,76.0,,0.76,63.08
2007-07-14,79,76.0,,0.76,60.04
2007-07-15,60,76.0,,0.76,45.6
2007-07-16,25,76.0,,0.76,19.0
2007-07-17,37,76.0,,0.76,28.12
2007-07-18,87,76.0,,0.76,66.12
2007-07-19,90,76.0,,0.76,68.4
2007-07-20,41,76.0,,0.76,31.16
2007-07-21,80,76.0,,0.76,60.8
2007-07-22,62,76.0,,0.76,47.12
2007-07-23,88,76.0,,0.76,66.88
2007-07-24,87,76.0,,0.76,66.12
2007-07-25,64,76.0,,0.76,48.64
2007-07-26,39,76.0,,0.76,29.64
2007-07-27,67,76.0,,0.76,50.92
2007-07-28,0,76.0,,0.76,0.0
2007-07-29,79,76.0,,0.76,60.04
2007-07-30,62,76.0,,0.76,47.12
2007-07-31,74,76.0,,0.76,56.24
2007-08-01,17,79.0,False,0.79,13.43
2007-08-02,51,79.0,,0.79,40.29
2007-08-03,45,79.0,,0.79,35.550000000000004
2007-08-04,52,79.0,,0.79,41.08
2007-08-05,52,79.0,,0.79,41.08
2007-08-06,66,79.0,,0.79,52.14
2007-08-07,48,79.0,,0.79,37.92
2007-08-08,24,79.0,,0.79,18.96
2007-08-09,75,79.0,,0.79,59.25
2007-08-10,53,79.0,,0.79,41.870000000000005
2007-08-11,25,79.0,,0.79,19.75
2007-08-12,91,79.0,,0.79,71.89
2007-08-13,41,79.0,,0.79,32.39
2007-08-14,16,79.0,,0.79,12.64
2007-08-15,41,79.0,,0.79,32.39
2007-08-16,83,79.0,,0.79,65.57000000000001
2007-08-17,0,79.0,,0.79,0.0
2007-08-18,100,79.0,,0.79,79.0
2007-08-19,62,79.0,,0.79,48.980000000000004
2007-08-20,48,79.0,,0.79,37.92
2007-08-21,16,79.0,,0.79,12.64
2007-08-22,48,79.0,,0.79,37.92
2007-08-23,32,79.0,,0.79,25.28
2007-08-24,34,79.0,,0.79,26.86
2007-08-25,61,79.0,,0.79,48.190000000000005
2007-08-26,0,79.0,,0.79,0.0
2007-08-27,40,79.0,,0.79,31.6
2007-08-28,16,79.0,,0.79,12.64
2007-08-29,64,79.0,,0.79,50.56
2007-08-30,25,79.0,,0.79,19.75
2007-08-31,53,79.0,,0.79,41.870000000000005
2007-09-01,27,73.0,False,0.73,19.71
2007-09-02,29,73.0,,0.73,21.169999999999998
2007-09-03,24,73.0,,0.73,17.52
2007-09-04,43,73.0,,0.73,31.39
2007-09-05,51,73.0,,0.73,37.23
2007-09-06,26,73.0,,0.73,18.98
2007-09-07,36,73.0,,0.73,26.28
2007-09-08,37,73.0,,0.73,27.009999999999998
2007-09-09,36,73.0,,0.73,26.28
2007-09-10,33,73.0,,0.73,24.09
2007-09-11,40,73.0,,0.73,29.2
2007-09-12,25,73.0,,0.73,18.25
2007-09-13,68,73.0,,0.73,49.64
2007-09-14,62,73.0,,0.73,45.26
2007-09-15,25,73.0,,0.73,18.25
2007-09-16,100,73.0,,0.73,73.0
2007-09-17,41,73.0,,0.73,29.93
2007-09-18,65,73.0,,0.73,47.449999999999996
2007-09-19,33,73.0,,0.73,24.09
2007-09-20,25,73.0,,0.73,18.25
2007-09-21,44,73.0,,0.73,32.12
2007-09-22,74,73.0,,0.73,54.019999999999996
2007-09-23,74,73.0,,0.73,54.019999999999996
2007-09-24,40,73.0,,0.73,29.2
2007-09-25,24,73.0,,0.73,17.52
2007-09-26,49,73.0,,0.73,35.769999999999996
2007-09-27,33,73.0,,0.73,24.09
2007-09-28,35,73.0,,0.73,25.55
2007-09-29,39,73.0,,0.73,28.47
2007-09-30,75,73.0,,0.73,54.75
2007-10-01,40,62.0,False,0.62,24.8
2007-10-02,100,62.0,,0.62,62.0
2007-10-03,61,62.0,,0.62,37.82
2007-10-04,61,62.0,,0.62,37.82
2007-10-05,22,62.0,,0.62,13.64
2007-10-06,0,62.0,,0.62,0.0
2007-10-07,31,62.0,,0.62,19.22
2007-10-08,82,62.0,,0.62,50.839999999999996
2007-10-09,79,62.0,,0.62,48.98
2007-10-10,40,62.0,,0.62,24.8
2007-10-11,21,62.0,,0.62,13.02
2007-10-12,22,62.0,,0.62,13.64
2007-10-13,32,62.0,,0.62,19.84
2007-10-14,62,62.0,,0.62,38.44
2007-10-15,20,62.0,,0.62,12.4
2007-10-16,97,62.0,,0.62,60.14
2007-10-17,20,62.0,,0.62,12.4
2007-10-18,80,62.0,,0.62,49.6
2007-10-19,0,62.0,,0.62,0.0
2007-10-20,63,62.0,,0.62,39.06
2007-10-21,0,62.0,,0.62,0.0
2007-10-22,19,62.0,,0.62,11.78
2007-10-23,19,62.0,,0.62,11.78
2007-10-24,58,62.0,,0.62,35.96
2007-10-25,0,62.0,,0.62,0.0
2007-10-26,43,62.0,,0.62,26.66
2007-10-27,90,62.0,,0.62,55.8
2007-10-28,0,62.0,,0.62,0.0
2007-10-29,0,62.0,,0.62,0.0
2007-10-30,20,62.0,,0.62,12.4
2007-10-31,21,62.0,,0.62,13.02
2007-11-01,40,61.0,False,0.61,24.4
2007-11-02,100,61.0,,0.61,61.0
2007-11-03,28,61.0,,0.61,17.08
2007-11-04,70,61.0,,0.61,42.699999999999996
2007-11-05,54,61.0,,0.61,32.94
2007-11-06,27,61.0,,0.61,16.47
2007-11-07,45,61.0,,0.61,27.45
2007-11-08,37,61.0,,0.61,22.57
2007-11-09,39,61.0,,0.61,23.79
2007-11-10,83,61.0,,0.61,50.629999999999995
2007-11-11,82,61.0,,0.61,50.019999999999996
2007-11-12,56,61.0,,0.61,34.16
2007-11-13,53,61.0,,0.61,32.33
2007-11-14,29,61.0,,0.61,17.69
2007-11-15,64,61.0,,0.61,39.04
2007-11-16,49,61.0,,0.61,29.89
2007-11-17,82,61.0,,0.61,50.019999999999996
2007-11-18,55,61.0,,0.61,33.55
2007-11-19,82,61.0,,0.61,50.019999999999996
2007-11-20,27,61.0,,0.61,16.47
2007-11-21,20,61.0,,0.61,12.2
2007-11-22,58,61.0,,0.61,35.38
2007-11-23,26,61.0,,0.61,15.86
2007-11-24,28,61.0,,0.61,17.08
2007-11-25,27,61.0,,0.61,16.47
2007-11-26,79,61.0,,0.61,48.19
2007-11-27,25,61.0,,0.61,15.25
2007-11-28,35,61.0,,0.61,21.349999999999998
2007-11-29,52,61.0,,0.61,31.72
2007-11-30,18,61.0,,0.61,10.98
2007-12-01,63,55.0,False,0.55,34.650000000000006
2007-12-02,47,55.0,,0.55,25.85
2007-12-03,21,55.0,,0.55,11.55
2007-12-04,42,55.0,,0.55,23.1
2007-12-05,75,55.0,,0.55,41.25
2007-12-06,44,55.0,,0.55,24.200000000000003
2007-12-07,23,55.0,,0.55,12.65
2007-12-08,32,55.0,,0.55,17.6
2007-12-09,48,55.0,,0.55,26.400000000000002
2007-12-10,21,55.0,,0.55,11.55
2007-12-11,42,55.0,,0.55,23.1
2007-12-12,86,55.0,,0.55,47.300000000000004
2007-12-13,55,55.0,,0.55,30.250000000000004
2007-12-14,81,55.0,,0.55,44.550000000000004
2007-12-15,65,55.0,,0.55,35.75
2007-12-16,0,55.0,,0.55,0.0
2007-12-17,45,55.0,,0.55,24.750000000000004
2007-12-18,100,55.0,,0.55,55.00000000000001
2007-12-19,23,55.0,,0.55,12.65
2007-12-20,96,55.0,,0.55,52.800000000000004
2007-12-21,39,55.0,,0.55,21.450000000000003
2007-12-22,92,55.0,,0.55,50.6
2007-12-23,77,55.0,,0.55,42.35
2007-12-24,0,55.0,,0.55,0.0
2007-12-25,68,55.0,,0.55,37.400000000000006
2007-12-26,89,55.0,,0.55,48.95
2007-12-27,40,55.0,,0.55,22.0
2007-12-28,81,55.0,,0.55,44.550000000000004
2007-12-29,35,55.0,,0.55,19.25
2007-12-30,36,55.0,,0.55,19.8
2007-12-31,42,55.0,,0.55,23.1
2008-01-01,28,73.0,False,0.73,20.439999999999998
2008-01-02,61,73.0,,0.73,44.53
2008-01-03,68,73.0,,0.73,49.64
2008-01-04,34,73.0,,0.73,24.82
2008-01-05,71,73.0,,0.73,51.83
2008-01-06,73,73.0,,0.73,53.29
2008-01-07,50,73.0,,0.73,36.5
2008-01-08,48,73.0,,0.73,35.04
2008-01-09,49,73.0,,0.73,35.769999999999996
2008-01-10,41,73.0,,0.73,29.93
2008-01-11,92,73.0,,0.73,67.16
2008-01-12,71,73.0,,0.73,51.83
2008-01-13,48,73.0,,0.73,35.04
2008-01-14,40,73.0,,0.73,29.2
2008-01-15,71,73.0,,0.73,51.83
2008-01-16,80,73.0,,0.73,58.4
2008-01-17,40,73.0,,0.73,29.2
2008-01-18,100,73.0,,0.73,73.0
2008-01-19,35,73.0,,0.73,25.55
2008-01-20,59,73.0,,0.73,43.07
2008-01-21,34,73.0,,0.73,24.82
2008-01-22,23,73.0,,0.73,16.79
2008-01-23,46,73.0,,0.73,33.58
2008-01-24,31,73.0,,0.73,22.63
2008-01-25,41,73.0,,0.73,29.93
2008-01-26,23,73.0,,0.73,16.79
2008-01-27,68,73.0,,0.73,49.64
2008-01-28,31,73.0,,0.73,22.63
2008-01-29,61,73.0,,0.73,44.53
2008-01-30,0,73.0,,0.73,0.0
2008-01-31,24,73.0,,0.73,17.52
2008-02-01,54,71.0,False,0.71,38.339999999999996
2008-02-02,50,71.0,,0.71,35.5
2008-02-03,76,71.0,,0.71,53.959999999999994
2008-02-04,36,71.0,,0.71,25.56
2008-02-05,42,71.0,,0.71,29.82
2008-02-06,59,71.0,,0.71,41.89
2008-02-07,52,71.0,,0.71,36.92
2008-02-08,36,71.0,,0.71,25.56
2008-02-09,88,71.0,,0.71,62.48
2008-02-10,100,71.0,,0.71,71.0
2008-02-11,25,71.0,,0.71,17.75
2008-02-12,25,71.0,,0.71,17.75
2008-02-13,17,71.0,,0.71,12.07
2008-02-14,35,71.0,,0.71,24.849999999999998
2008-02-15,47,71.0,,0.71,33.37
2008-02-16,51,71.0,,0.71,36.21
2008-02-17,26,71.0,,0.71,18.46
2008-02-18,75,71.0,,0.71,53.25
2008-02-19,42,71.0,,0.71,29.82
2008-02-20,17,71.0,,0.71,12.07
2008-02-21,42,71.0,,0.71,29.82
2008-02-22,35,71.0,,0.71,24.849999999999998
2008-02-23,49,71.0,,0.71,34.79
2008-02-24,62,71.0,,0.71,44.019999999999996
2008-02-25,42,71.0,,0.71,29.82
2008-02-26,49,71.0,,0.71,34.79
2008-02-27,25,71.0,,0.71,17.75
2008-02-28,34,71.0,,0.71,24.14
2008-02-29,36,71.0,,0.71,25.56
2008-03-01,28,66.0,False,0.66,18.48
2008-03-02,56,66.0,,0.66,36.96
2008-03-03,100,66.0,,0.66,66.0
2008-03-04,24,66.0,,0.66,15.84
2008-03-05,37,66.0,,0.66,24.42
2008-03-06,56,66.0,,0.66,36.96
2008-03-07,39,66.0,,0.66,25.740000000000002
2008-03-08,63,66.0,,0.66,41.580000000000005
2008-03-09,18,66.0,,0.66,11.88
2008-03-10,37,66.0,,0.66,24.42
2008-03-11,44,66.0,,0.66,29.040000000000003
2008-03-12,38,66.0,,0.66,25.080000000000002
2008-03-13,19,66.0,,0.66,12.540000000000001
2008-03-14,14,66.0,,0.66,9.24
2008-03-15,29,66.0,,0.66,19.14
2008-03-16,38,66.0,,0.66,25.080000000000002
2008-03-17,19,66.0,,0.66,12.540000000000001
2008-03-18,38,66.0,,0.66,25.080000000000002
2008-03-19,46,66.0,,0.66,30.360000000000003
2008-03-20,35,66.0,,0.66,23.1
2008-03-21,48,66.0,,0.66,31.68
2008-03-22,53,66.0,,0.66,34.980000000000004
2008-03-23,34,66.0,,0.66,22.44
2008-03-24,14,66.0,,0.66,9.24
2008-03-25,13,66.0,,0.66,8.58
2008-03-26,44,66.0,,0.66,29.040000000000003
2008-03-27,57,66.0,,0.66,37.620000000000005
2008-03-28,33,66.0,,0.66,21.78
2008-03-29,37,66.0,,0.66,24.42
2008-03-30,73,66.0,,0.66,48.18
2008-03-31,30,66.0,,0.66,19.8
2008-04-01,62,74.0,False,0.74,45.88
2008-04-02,32,74.0,,0.74,23.68
2008-04-03,48,74.0,,0.74,35.519999999999996
2008-04-04,75,74.0,,0.74,55.5
2008-04-05,36,74.0,,0.74,26.64
2008-04-06,72,74.0,,0.74,53.28
2008-04-07,16,74.0,,0.74,11.84
2008-04-08,31,74.0,,0.74,22.94
2008-04-09,24,74.0,,0.74,17.759999999999998
2008-04-10,48,74.0,,0.74,35.519999999999996
2008-04-11,17,74.0,,0.74,12.58
2008-04-12,84,74.0,,0.74,62.16
2008-04-13,48,74.0,,0.74,35.519999999999996
2008-04-14,71,74.0,,0.74,52.54
2008-04-15,39,74.0,,0.74,28.86
2008-04-16,40,74.0,,0.74,29.6
2008-04-17,49,74.0,,0.74,36.26
2008-04-18,79,74.0,,0.74,58.46
2008-04-19,51,74.0,,0.74,37.74
2008-04-20,38,74.0,,0.74,28.12
2008-04-21,40,74.0,,0.74,29.6
2008-04-22,77,74.0,,0.74,56.98
2008-04-23,40,74.0,,0.74,29.6
2008-04-24,40,74.0,,0.74,29.6
2008-04-25,43,74.0,,0.74,31.82
2008-04-26,100,74.0,,0.74,74.0
2008-04-27,97,74.0,,0.74,71.78
2008-04-28,31,74.0,,0.74,22.94
2008-04-29,23,74.0,,0.74,17.02
2008-04-30,39,74.0,,0.74,28.86
2008-05-01,54,66.0,False,0.66,35.64
