date,great depression_unscaled,great depression_monthly,isPartial,scale,great depression
2006-09-01,47,29.0,False,0.29,13.629999999999999
2006-09-02,34,29.0,,0.29,9.86
2006-09-03,36,29.0,,0.29,10.44
2006-09-04,66,29.0,,0.29,19.139999999999997
2006-09-05,36,29.0,,0.29,10.44
2006-09-06,52,29.0,,0.29,15.079999999999998
2006-09-07,63,29.0,,0.29,18.27
2006-09-08,33,29.0,,0.29,9.569999999999999
2006-09-09,32,29.0,,0.29,9.28
2006-09-10,40,29.0,,0.29,11.6
2006-09-11,52,29.0,,0.29,15.079999999999998
2006-09-12,60,29.0,,0.29,17.4
2006-09-13,72,29.0,,0.29,20.88
2006-09-14,68,29.0,,0.29,19.72
2006-09-15,60,29.0,,0.29,17.4
2006-09-16,16,29.0,,0.29,4.64
2006-09-17,16,29.0,,0.29,4.64
2006-09-18,67,29.0,,0.29,19.43
2006-09-19,85,29.0,,0.29,24.65
2006-09-20,56,29.0,,0.29,16.24
2006-09-21,94,29.0,,0.29,27.259999999999998
2006-09-22,88,29.0,,0.29,25.52
2006-09-23,24,29.0,,0.29,6.959999999999999
2006-09-24,70,29.0,,0.29,20.299999999999997
2006-09-25,100,29.0,,0.29,28.999999999999996
2006-09-26,60,29.0,,0.29,17.4
2006-09-27,76,29.0,,0.29,22.04
2006-09-28,77,29.0,,0.29,22.33
2006-09-29,44,29.0,,0.29,12.76
2006-09-30,49,29.0,,0.29,14.209999999999999
2006-10-01,47,42.0,False,0.42,19.74
2006-10-02,60,42.0,,0.42,25.2
2006-10-03,55,42.0,,0.42,23.099999999999998
2006-10-04,74,42.0,,0.42,31.08
2006-10-05,49,42.0,,0.42,20.58
2006-10-06,41,42.0,,0.42,17.22
2006-10-07,12,42.0,,0.42,5.04
2006-10-08,48,42.0,,0.42,20.16
2006-10-09,67,42.0,,0.42,28.14
2006-10-10,73,42.0,,0.42,30.66
2006-10-11,84,42.0,,0.42,35.28
2006-10-12,63,42.0,,0.42,26.459999999999997
2006-10-13,40,42.0,,0.42,16.8
2006-10-14,54,42.0,,0.42,22.68
2006-10-15,23,42.0,,0.42,9.66
2006-10-16,62,42.0,,0.42,26.04
2006-10-17,96,42.0,,0.42,40.32
2006-10-18,83,42.0,,0.42,34.86
2006-10-19,52,42.0,,0.42,21.84
2006-10-20,79,42.0,,0.42,33.18
2006-10-21,24,42.0,,0.42,10.08
2006-10-22,45,42.0,,0.42,18.9
2006-10-23,65,42.0,,0.42,27.3
2006-10-24,100,42.0,,0.42,42.0
2006-10-25,75,42.0,,0.42,31.5
2006-10-26,95,42.0,,0.42,39.9
2006-10-27,86,42.0,,0.42,36.12
2006-10-28,28,42.0,,0.42,11.76
2006-10-29,69,42.0,,0.42,28.98
2006-10-30,88,42.0,,0.42,36.96
2006-10-31,87,42.0,,0.42,36.54
2006-11-01,59,47.0,False,0.47,27.729999999999997
2006-11-02,71,47.0,,0.47,33.37
2006-11-03,59,47.0,,0.47,27.729999999999997
2006-11-04,47,47.0,,0.47,22.09
2006-11-05,39,47.0,,0.47,18.33
2006-11-06,82,47.0,,0.47,38.54
2006-11-07,58,47.0,,0.47,27.259999999999998
2006-11-08,82,47.0,,0.47,38.54
2006-11-09,56,47.0,,0.47,26.32
2006-11-10,52,47.0,,0.47,24.439999999999998
2006-11-11,17,47.0,,0.47,7.989999999999999
2006-11-12,50,47.0,,0.47,23.5
2006-11-13,88,47.0,,0.47,41.36
2006-11-14,72,47.0,,0.47,33.839999999999996
2006-11-15,78,47.0,,0.47,36.66
2006-11-16,82,47.0,,0.47,38.54
2006-11-17,43,47.0,,0.47,20.209999999999997
2006-11-18,30,47.0,,0.47,14.1
2006-11-19,38,47.0,,0.47,17.86
2006-11-20,66,47.0,,0.47,31.02
2006-11-21,46,47.0,,0.47,21.619999999999997
2006-11-22,34,47.0,,0.47,15.979999999999999
2006-11-23,28,47.0,,0.47,13.16
2006-11-24,17,47.0,,0.47,7.989999999999999
2006-11-25,40,47.0,,0.47,18.799999999999997
2006-11-26,67,47.0,,0.47,31.49
2006-11-27,66,47.0,,0.47,31.02
2006-11-28,100,47.0,,0.47,47.0
2006-11-29,70,47.0,,0.47,32.9
2006-11-30,68,47.0,,0.47,31.959999999999997
2006-12-01,68,42.0,False,0.42,28.56
2006-12-02,35,42.0,,0.42,14.7
2006-12-03,40,42.0,,0.42,16.8
2006-12-04,93,42.0,,0.42,39.059999999999995
2006-12-05,73,42.0,,0.42,30.66
2006-12-06,100,42.0,,0.42,42.0
2006-12-07,94,42.0,,0.42,39.48
2006-12-08,65,42.0,,0.42,27.3
2006-12-09,43,42.0,,0.42,18.06
2006-12-10,55,42.0,,0.42,23.099999999999998
2006-12-11,86,42.0,,0.42,36.12
2006-12-12,73,42.0,,0.42,30.66
2006-12-13,85,42.0,,0.42,35.699999999999996
2006-12-14,98,42.0,,0.42,41.16
2006-12-15,54,42.0,,0.42,22.68
2006-12-16,41,42.0,,0.42,17.22
2006-12-17,43,42.0,,0.42,18.06
2006-12-18,67,42.0,,0.42,28.14
2006-12-19,41,42.0,,0.42,17.22
2006-12-20,40,42.0,,0.42,16.8
2006-12-21,42,42.0,,0.42,17.64
2006-12-22,20,42.0,,0.42,8.4
2006-12-23,9,42.0,,0.42,3.78
2006-12-24,10,42.0,,0.42,4.2
2006-12-25,11,42.0,,0.42,4.62
2006-12-26,7,42.0,,0.42,2.94
2006-12-27,19,42.0,,0.42,7.9799999999999995
2006-12-28,6,42.0,,0.42,2.52
2006-12-29,27,42.0,,0.42,11.34
2006-12-30,33,42.0,,0.42,13.86
2006-12-31,22,42.0,,0.42,9.24
2007-01-01,33,49.0,False,0.49,16.169999999999998
2007-01-02,25,49.0,,0.49,12.25
2007-01-03,59,49.0,,0.49,28.91
2007-01-04,65,49.0,,0.49,31.849999999999998
2007-01-05,52,49.0,,0.49,25.48
2007-01-06,20,49.0,,0.49,9.8
2007-01-07,20,49.0,,0.49,9.8
2007-01-08,82,49.0,,0.49,40.18
2007-01-09,100,49.0,,0.49,49.0
2007-01-10,96,49.0,,0.49,47.04
2007-01-11,58,49.0,,0.49,28.419999999999998
2007-01-12,78,49.0,,0.49,38.22
2007-01-13,8,49.0,,0.49,3.92
2007-01-14,32,49.0,,0.49,15.68
2007-01-15,31,49.0,,0.49,15.19
2007-01-16,59,49.0,,0.49,28.91
2007-01-17,81,49.0,,0.49,39.69
2007-01-18,76,49.0,,0.49,37.24
2007-01-19,50,49.0,,0.49,24.5
2007-01-20,22,49.0,,0.49,10.78
2007-01-21,45,49.0,,0.49,22.05
2007-01-22,64,49.0,,0.49,31.36
2007-01-23,72,49.0,,0.49,35.28
2007-01-24,80,49.0,,0.49,39.2
2007-01-25,86,49.0,,0.49,42.14
2007-01-26,64,49.0,,0.49,31.36
2007-01-27,30,49.0,,0.49,14.7
2007-01-28,33,49.0,,0.49,16.169999999999998
2007-01-29,72,49.0,,0.49,35.28
2007-01-30,73,49.0,,0.49,35.769999999999996
2007-01-31,57,49.0,,0.49,27.93
2007-02-01,89,59.0,False,0.59,52.51
2007-02-02,71,59.0,,0.59,41.89
2007-02-03,37,59.0,,0.59,21.83
2007-02-04,22,59.0,,0.59,12.979999999999999
2007-02-05,55,59.0,,0.59,32.449999999999996
2007-02-06,83,59.0,,0.59,48.97
2007-02-07,78,59.0,,0.59,46.019999999999996
2007-02-08,67,59.0,,0.59,39.53
2007-02-09,66,59.0,,0.59,38.94
2007-02-10,19,59.0,,0.59,11.209999999999999
2007-02-11,53,59.0,,0.59,31.27
2007-02-12,83,59.0,,0.59,48.97
2007-02-13,65,59.0,,0.59,38.35
2007-02-14,69,59.0,,0.59,40.71
2007-02-15,59,59.0,,0.59,34.809999999999995
2007-02-16,49,59.0,,0.59,28.91
2007-02-17,25,59.0,,0.59,14.75
2007-02-18,43,59.0,,0.59,25.369999999999997
2007-02-19,37,59.0,,0.59,21.83
2007-02-20,51,59.0,,0.59,30.09
2007-02-21,90,59.0,,0.59,53.099999999999994
2007-02-22,70,59.0,,0.59,41.3
2007-02-23,60,59.0,,0.59,35.4
2007-02-24,28,59.0,,0.59,16.52
2007-02-25,52,59.0,,0.59,30.68
2007-02-26,90,59.0,,0.59,53.099999999999994
2007-02-27,100,59.0,,0.59,59.0
2007-02-28,100,59.0,,0.59,59.0
2007-03-01,78,63.0,False,0.63,49.14
2007-03-02,91,63.0,,0.63,57.33
2007-03-03,34,63.0,,0.63,21.42
2007-03-04,57,63.0,,0.63,35.910000000000004
2007-03-05,87,63.0,,0.63,54.81
2007-03-06,70,63.0,,0.63,44.1
2007-03-07,61,63.0,,0.63,38.43
2007-03-08,100,63.0,,0.63,63.0
2007-03-09,69,63.0,,0.63,43.47
2007-03-10,32,63.0,,0.63,20.16
2007-03-11,61,63.0,,0.63,38.43
2007-03-12,68,63.0,,0.63,42.84
2007-03-13,59,63.0,,0.63,37.17
2007-03-14,60,63.0,,0.63,37.8
2007-03-15,79,63.0,,0.63,49.77
2007-03-16,46,63.0,,0.63,28.98
2007-03-17,43,63.0,,0.63,27.09
2007-03-18,44,63.0,,0.63,27.72
2007-03-19,68,63.0,,0.63,42.84
2007-03-20,83,63.0,,0.63,52.29
2007-03-21,64,63.0,,0.63,40.32
2007-03-22,71,63.0,,0.63,44.73
2007-03-23,67,63.0,,0.63,42.21
2007-03-24,20,63.0,,0.63,12.6
2007-03-25,47,63.0,,0.63,29.61
2007-03-26,71,63.0,,0.63,44.73
2007-03-27,73,63.0,,0.63,45.99
2007-03-28,71,63.0,,0.63,44.73
2007-03-29,86,63.0,,0.63,54.18
2007-03-30,43,63.0,,0.63,27.09
2007-03-31,21,63.0,,0.63,13.23
2007-04-01,56,60.0,False,0.6,33.6
2007-04-02,60,60.0,,0.6,36.0
2007-04-03,62,60.0,,0.6,37.199999999999996
2007-04-04,64,60.0,,0.6,38.4
2007-04-05,79,60.0,,0.6,47.4
2007-04-06,37,60.0,,0.6,22.2
2007-04-07,35,60.0,,0.6,21.0
2007-04-08,28,60.0,,0.6,16.8
2007-04-09,68,60.0,,0.6,40.8
2007-04-10,72,60.0,,0.6,43.199999999999996
2007-04-11,83,60.0,,0.6,49.8
2007-04-12,100,60.0,,0.6,60.0
2007-04-13,62,60.0,,0.6,37.199999999999996
2007-04-14,31,60.0,,0.6,18.599999999999998
2007-04-15,42,60.0,,0.6,25.2
2007-04-16,60,60.0,,0.6,36.0
2007-04-17,64,60.0,,0.6,38.4
2007-04-18,61,60.0,,0.6,36.6
2007-04-19,90,60.0,,0.6,54.0
2007-04-20,74,60.0,,0.6,44.4
2007-04-21,20,60.0,,0.6,12.0
2007-04-22,56,60.0,,0.6,33.6
2007-04-23,80,60.0,,0.6,48.0
2007-04-24,97,60.0,,0.6,58.199999999999996
2007-04-25,68,60.0,,0.6,40.8
2007-04-26,78,60.0,,0.6,46.8
2007-04-27,77,60.0,,0.6,46.199999999999996
2007-04-28,16,60.0,,0.6,9.6
2007-04-29,36,60.0,,0.6,21.599999999999998
2007-04-30,79,60.0,,0.6,47.4
2007-05-01,59,56.0,False,0.56,33.040000000000006
2007-05-02,88,56.0,,0.56,49.28
2007-05-03,61,56.0,,0.56,34.160000000000004
2007-05-04,76,56.0,,0.56,42.56
2007-05-05,37,56.0,,0.56,20.720000000000002
2007-05-06,69,56.0,,0.56,38.64
2007-05-07,100,56.0,,0.56,56.00000000000001
2007-05-08,73,56.0,,0.56,40.88
2007-05-09,44,56.0,,0.56,24.64
2007-05-10,65,56.0,,0.56,36.400000000000006
2007-05-11,62,56.0,,0.56,34.720000000000006
2007-05-12,22,56.0,,0.56,12.32
2007-05-13,58,56.0,,0.56,32.480000000000004
2007-05-14,65,56.0,,0.56,36.400000000000006
2007-05-15,76,56.0,,0.56,42.56
2007-05-16,70,56.0,,0.56,39.2
2007-05-17,41,56.0,,0.56,22.96
2007-05-18,51,56.0,,0.56,28.560000000000002
2007-05-19,16,56.0,,0.56,8.96
2007-05-20,54,56.0,,0.56,30.240000000000002
2007-05-21,56,56.0,,0.56,31.360000000000003
2007-05-22,55,56.0,,0.56,30.800000000000004
2007-05-23,47,56.0,,0.56,26.320000000000004
2007-05-24,45,56.0,,0.56,25.200000000000003
2007-05-25,30,56.0,,0.56,16.8
2007-05-26,34,56.0,,0.56,19.040000000000003
2007-05-27,6,56.0,,0.56,3.3600000000000003
2007-05-28,20,56.0,,0.56,11.200000000000001
2007-05-29,40,56.0,,0.56,22.400000000000002
2007-05-30,60,56.0,,0.56,33.6
2007-05-31,31,56.0,,0.56,17.360000000000003
2007-06-01,83,19.0,False,0.19,15.77
2007-06-02,48,19.0,,0.19,9.120000000000001
2007-06-03,87,19.0,,0.19,16.53
2007-06-04,80,19.0,,0.19,15.2
2007-06-05,100,19.0,,0.19,19.0
2007-06-06,88,19.0,,0.19,16.72
2007-06-07,90,19.0,,0.19,17.1
2007-06-08,68,19.0,,0.19,12.92
2007-06-09,16,19.0,,0.19,3.04
2007-06-10,59,19.0,,0.19,11.21
2007-06-11,88,19.0,,0.19,16.72
2007-06-12,66,19.0,,0.19,12.540000000000001
2007-06-13,41,19.0,,0.19,7.79
2007-06-14,59,19.0,,0.19,11.21
2007-06-15,58,19.0,,0.19,11.02
2007-06-16,18,19.0,,0.19,3.42
2007-06-17,39,19.0,,0.19,7.41
2007-06-18,22,19.0,,0.19,4.18
2007-06-19,67,19.0,,0.19,12.73
2007-06-20,63,19.0,,0.19,11.97
2007-06-21,29,19.0,,0.19,5.51
2007-06-22,39,19.0,,0.19,7.41
2007-06-23,33,19.0,,0.19,6.2700000000000005
2007-06-24,17,19.0,,0.19,3.23
2007-06-25,21,19.0,,0.19,3.99
2007-06-26,41,19.0,,0.19,7.79
2007-06-27,15,19.0,,0.19,2.85
2007-06-28,42,19.0,,0.19,7.98
2007-06-29,28,19.0,,0.19,5.32
2007-06-30,16,19.0,,0.19,3.04
2007-07-01,47,12.0,False,0.12,5.64
2007-07-02,67,12.0,,0.12,8.04
2007-07-03,52,12.0,,0.12,6.24
2007-07-04,42,12.0,,0.12,5.04
2007-07-05,71,12.0,,0.12,8.52
2007-07-06,31,12.0,,0.12,3.7199999999999998
2007-07-07,44,12.0,,0.12,5.279999999999999
2007-07-08,56,12.0,,0.12,6.72
2007-07-09,42,12.0,,0.12,5.04
2007-07-10,35,12.0,,0.12,4.2
2007-07-11,50,12.0,,0.12,6.0
2007-07-12,44,12.0,,0.12,5.279999999999999
2007-07-13,46,12.0,,0.12,5.52
2007-07-14,45,12.0,,0.12,5.3999999999999995
2007-07-15,46,12.0,,0.12,5.52
2007-07-16,21,12.0,,0.12,2.52
2007-07-17,48,12.0,,0.12,5.76
2007-07-18,56,12.0,,0.12,6.72
2007-07-19,21,12.0,,0.12,2.52
2007-07-20,100,12.0,,0.12,12.0
2007-07-21,45,12.0,,0.12,5.3999999999999995
2007-07-22,82,12.0,,0.12,9.84
2007-07-23,85,12.0,,0.12,10.2
2007-07-24,28,12.0,,0.12,3.36
2007-07-25,43,12.0,,0.12,5.16
2007-07-26,94,12.0,,0.12,11.28
2007-07-27,61,12.0,,0.12,7.319999999999999
2007-07-28,33,12.0,,0.12,3.96
2007-07-29,22,12.0,,0.12,2.6399999999999997
2007-07-30,28,12.0,,0.12,3.36
2007-07-31,55,12.0,,0.12,6.6
2007-08-01,22,13.0,False,0.13,2.8600000000000003
2007-08-02,23,13.0,,0.13,2.99
2007-08-03,24,13.0,,0.13,3.12
2007-08-04,62,13.0,,0.13,8.06
2007-08-05,44,13.0,,0.13,5.720000000000001
2007-08-06,11,13.0,,0.13,1.4300000000000002
2007-08-07,22,13.0,,0.13,2.8600000000000003
2007-08-08,50,13.0,,0.13,6.5
2007-08-09,45,13.0,,0.13,5.8500000000000005
2007-08-10,42,13.0,,0.13,5.46
2007-08-11,60,13.0,,0.13,7.800000000000001
2007-08-12,35,13.0,,0.13,4.55
2007-08-13,39,13.0,,0.13,5.07
2007-08-14,27,13.0,,0.13,3.5100000000000002
2007-08-15,28,13.0,,0.13,3.64
2007-08-16,90,13.0,,0.13,11.700000000000001
2007-08-17,30,13.0,,0.13,3.9000000000000004
2007-08-18,68,13.0,,0.13,8.84
2007-08-19,25,13.0,,0.13,3.25
2007-08-20,59,13.0,,0.13,7.67
2007-08-21,59,13.0,,0.13,7.67
2007-08-22,43,13.0,,0.13,5.59
2007-08-23,66,13.0,,0.13,8.58
2007-08-24,58,13.0,,0.13,7.54
2007-08-25,17,13.0,,0.13,2.21
2007-08-26,66,13.0,,0.13,8.58
2007-08-27,32,13.0,,0.13,4.16
2007-08-28,69,13.0,,0.13,8.97
2007-08-29,38,13.0,,0.13,4.94
2007-08-30,100,13.0,,0.13,13.0
2007-08-31,73,13.0,,0.13,9.49
2007-09-01,20,31.0,False,0.31,6.2
2007-09-02,31,31.0,,0.31,9.61
2007-09-03,26,31.0,,0.31,8.06
2007-09-04,43,31.0,,0.31,13.33
2007-09-05,84,31.0,,0.31,26.04
2007-09-06,49,31.0,,0.31,15.19
2007-09-07,60,31.0,,0.31,18.6
2007-09-08,36,31.0,,0.31,11.16
2007-09-09,47,31.0,,0.31,14.57
2007-09-10,56,31.0,,0.31,17.36
2007-09-11,95,31.0,,0.31,29.45
2007-09-12,59,31.0,,0.31,18.29
2007-09-13,67,31.0,,0.31,20.77
2007-09-14,63,31.0,,0.31,19.53
2007-09-15,58,31.0,,0.31,17.98
2007-09-16,58,31.0,,0.31,17.98
2007-09-17,79,31.0,,0.31,24.49
2007-09-18,72,31.0,,0.31,22.32
2007-09-19,96,31.0,,0.31,29.759999999999998
2007-09-20,56,31.0,,0.31,17.36
2007-09-21,56,31.0,,0.31,17.36
2007-09-22,40,31.0,,0.31,12.4
2007-09-23,31,31.0,,0.31,9.61
2007-09-24,66,31.0,,0.31,20.46
2007-09-25,77,31.0,,0.31,23.87
2007-09-26,64,31.0,,0.31,19.84
2007-09-27,100,31.0,,0.31,31.0
2007-09-28,44,31.0,,0.31,13.64
2007-09-29,32,31.0,,0.31,9.92
2007-09-30,58,31.0,,0.31,17.98
2007-10-01,97,41.0,False,0.41,39.769999999999996
2007-10-02,42,41.0,,0.41,17.22
2007-10-03,59,41.0,,0.41,24.189999999999998
2007-10-04,65,41.0,,0.41,26.65
2007-10-05,60,41.0,,0.41,24.599999999999998
2007-10-06,17,41.0,,0.41,6.97
2007-10-07,42,41.0,,0.41,17.22
2007-10-08,44,41.0,,0.41,18.04
2007-10-09,100,41.0,,0.41,41.0
2007-10-10,77,41.0,,0.41,31.569999999999997
2007-10-11,93,41.0,,0.41,38.129999999999995
2007-10-12,64,41.0,,0.41,26.24
2007-10-13,47,41.0,,0.41,19.27
2007-10-14,33,41.0,,0.41,13.53
2007-10-15,74,41.0,,0.41,30.34
2007-10-16,70,41.0,,0.41,28.7
2007-10-17,71,41.0,,0.41,29.11
2007-10-18,95,41.0,,0.41,38.949999999999996
2007-10-19,56,41.0,,0.41,22.959999999999997
2007-10-20,37,41.0,,0.41,15.17
2007-10-21,53,41.0,,0.41,21.73
2007-10-22,89,41.0,,0.41,36.489999999999995
2007-10-23,69,41.0,,0.41,28.29
2007-10-24,98,41.0,,0.41,40.18
2007-10-25,92,41.0,,0.41,37.72
2007-10-26,65,41.0,,0.41,26.65
2007-10-27,44,41.0,,0.41,18.04
2007-10-28,36,41.0,,0.41,14.76
2007-10-29,76,41.0,,0.41,31.159999999999997
2007-10-30,71,41.0,,0.41,29.11
2007-10-31,68,41.0,,0.41,27.88
2007-11-01,78,47.0,False,0.47,36.66
2007-11-02,56,47.0,,0.47,26.32
2007-11-03,31,47.0,,0.47,14.569999999999999
2007-11-04,67,47.0,,0.47,31.49
2007-11-05,71,47.0,,0.47,33.37
2007-11-06,84,47.0,,0.47,39.48
2007-11-07,74,47.0,,0.47,34.78
2007-11-08,100,47.0,,0.47,47.0
2007-11-09,55,47.0,,0.47,25.849999999999998
2007-11-10,39,47.0,,0.47,18.33
2007-11-11,51,47.0,,0.47,23.97
2007-11-12,68,47.0,,0.47,31.959999999999997
2007-11-13,87,47.0,,0.47,40.89
2007-11-14,65,47.0,,0.47,30.549999999999997
2007-11-15,83,47.0,,0.47,39.01
2007-11-16,65,47.0,,0.47,30.549999999999997
2007-11-17,56,47.0,,0.47,26.32
2007-11-18,53,47.0,,0.47,24.91
2007-11-19,83,47.0,,0.47,39.01
2007-11-20,72,47.0,,0.47,33.839999999999996
2007-11-21,29,47.0,,0.47,13.629999999999999
2007-11-22,35,47.0,,0.47,16.45
2007-11-23,23,47.0,,0.47,10.809999999999999
2007-11-24,33,47.0,,0.47,15.51
2007-11-25,55,47.0,,0.47,25.849999999999998
2007-11-26,81,47.0,,0.47,38.07
2007-11-27,75,47.0,,0.47,35.25
2007-11-28,62,47.0,,0.47,29.139999999999997
2007-11-29,93,47.0,,0.47,43.71
2007-11-30,66,47.0,,0.47,31.02
2007-12-01,43,39.0,False,0.39,16.77
2007-12-02,42,39.0,,0.39,16.38
2007-12-03,77,39.0,,0.39,30.03
2007-12-04,78,39.0,,0.39,30.42
2007-12-05,52,39.0,,0.39,20.28
2007-12-06,68,39.0,,0.39,26.52
2007-12-07,60,39.0,,0.39,23.400000000000002
2007-12-08,40,39.0,,0.39,15.600000000000001
2007-12-09,46,39.0,,0.39,17.94
2007-12-10,85,39.0,,0.39,33.15
2007-12-11,100,39.0,,0.39,39.0
2007-12-12,68,39.0,,0.39,26.52
2007-12-13,74,39.0,,0.39,28.86
2007-12-14,63,39.0,,0.39,24.57
2007-12-15,22,39.0,,0.39,8.58
2007-12-16,52,39.0,,0.39,20.28
2007-12-17,68,39.0,,0.39,26.52
2007-12-18,66,39.0,,0.39,25.740000000000002
2007-12-19,52,39.0,,0.39,20.28
2007-12-20,33,39.0,,0.39,12.870000000000001
2007-12-21,27,39.0,,0.39,10.530000000000001
2007-12-22,6,39.0,,0.39,2.34
2007-12-23,6,39.0,,0.39,2.34
2007-12-24,18,39.0,,0.39,7.0200000000000005
2007-12-25,8,39.0,,0.39,3.12
2007-12-26,10,39.0,,0.39,3.9000000000000004
2007-12-27,11,39.0,,0.39,4.29
2007-12-28,14,39.0,,0.39,5.46
2007-12-29,18,39.0,,0.39,7.0200000000000005
2007-12-30,24,39.0,,0.39,9.36
2007-12-31,12,39.0,,0.39,4.68
2008-01-01,26,47.0,False,0.47,12.219999999999999
2008-01-02,29,47.0,,0.47,13.629999999999999
2008-01-03,63,47.0,,0.47,29.61
2008-01-04,40,47.0,,0.47,18.799999999999997
2008-01-05,25,47.0,,0.47,11.75
2008-01-06,43,47.0,,0.47,20.209999999999997
2008-01-07,58,47.0,,0.47,27.259999999999998
2008-01-08,66,47.0,,0.47,31.02
2008-01-09,73,47.0,,0.47,34.309999999999995
2008-01-10,60,47.0,,0.47,28.2
2008-01-11,59,47.0,,0.47,27.729999999999997
2008-01-12,31,47.0,,0.47,14.569999999999999
2008-01-13,42,47.0,,0.47,19.74
2008-01-14,73,47.0,,0.47,34.309999999999995
2008-01-15,77,47.0,,0.47,36.19
2008-01-16,75,47.0,,0.47,35.25
2008-01-17,58,47.0,,0.47,27.259999999999998
2008-01-18,59,47.0,,0.47,27.729999999999997
2008-01-19,27,47.0,,0.47,12.69
2008-01-20,42,47.0,,0.47,19.74
2008-01-21,36,47.0,,0.47,16.919999999999998
2008-01-22,70,47.0,,0.47,32.9
2008-01-23,92,47.0,,0.47,43.239999999999995
2008-01-24,57,47.0,,0.47,26.79
2008-01-25,65,47.0,,0.47,30.549999999999997
2008-01-26,40,47.0,,0.47,18.799999999999997
2008-01-27,38,47.0,,0.47,17.86
2008-01-28,100,47.0,,0.47,47.0
2008-01-29,68,47.0,,0.47,31.959999999999997
2008-01-30,80,47.0,,0.47,37.599999999999994
2008-01-31,100,47.0,,0.47,47.0
2008-02-01,67,56.0,False,0.56,37.52
2008-02-02,11,56.0,,0.56,6.16
2008-02-03,22,56.0,,0.56,12.32
2008-02-04,68,56.0,,0.56,38.080000000000005
2008-02-05,60,56.0,,0.56,33.6
2008-02-06,59,56.0,,0.56,33.040000000000006
2008-02-07,67,56.0,,0.56,37.52
2008-02-08,58,56.0,,0.56,32.480000000000004
2008-02-09,26,56.0,,0.56,14.560000000000002
2008-02-10,39,56.0,,0.56,21.840000000000003
2008-02-11,80,56.0,,0.56,44.800000000000004
2008-02-12,69,56.0,,0.56,38.64
2008-02-13,67,56.0,,0.56,37.52
2008-02-14,70,56.0,,0.56,39.2
2008-02-15,70,56.0,,0.56,39.2
2008-02-16,20,56.0,,0.56,11.200000000000001
2008-02-17,29,56.0,,0.56,16.240000000000002
2008-02-18,36,56.0,,0.56,20.160000000000004
2008-02-19,48,56.0,,0.56,26.880000000000003
2008-02-20,77,56.0,,0.56,43.120000000000005
2008-02-21,84,56.0,,0.56,47.040000000000006
2008-02-22,49,56.0,,0.56,27.44
2008-02-23,32,56.0,,0.56,17.92
2008-02-24,66,56.0,,0.56,36.96
2008-02-25,100,56.0,,0.56,56.00000000000001
2008-02-26,68,56.0,,0.56,38.080000000000005
2008-02-27,82,56.0,,0.56,45.92
2008-02-28,94,56.0,,0.56,52.64000000000001
2008-02-29,73,56.0,,0.56,40.88
2008-03-01,23,69.0,False,0.69,15.87
2008-03-02,49,69.0,,0.69,33.809999999999995
2008-03-03,83,69.0,,0.69,57.269999999999996
2008-03-04,61,69.0,,0.69,42.089999999999996
2008-03-05,68,69.0,,0.69,46.919999999999995
2008-03-06,73,69.0,,0.69,50.37
2008-03-07,74,69.0,,0.69,51.059999999999995
2008-03-08,51,69.0,,0.69,35.19
2008-03-09,65,69.0,,0.69,44.849999999999994
2008-03-10,90,69.0,,0.69,62.099999999999994
2008-03-11,70,69.0,,0.69,48.3
2008-03-12,71,69.0,,0.69,48.989999999999995
2008-03-13,73,69.0,,0.69,50.37
2008-03-14,78,69.0,,0.69,53.81999999999999
2008-03-15,37,69.0,,0.69,25.529999999999998
2008-03-16,44,69.0,,0.69,30.36
2008-03-17,92,69.0,,0.69,63.48
2008-03-18,89,69.0,,0.69,61.41
2008-03-19,100,69.0,,0.69,69.0
2008-03-20,66,69.0,,0.69,45.54
2008-03-21,33,69.0,,0.69,22.77
2008-03-22,34,69.0,,0.69,23.459999999999997
2008-03-23,55,69.0,,0.69,37.949999999999996
2008-03-24,59,69.0,,0.69,40.709999999999994
2008-03-25,56,69.0,,0.69,38.64
2008-03-26,80,69.0,,0.69,55.199999999999996
2008-03-27,75,69.0,,0.69,51.74999999999999
2008-03-28,49,69.0,,0.69,33.809999999999995
2008-03-29,25,69.0,,0.69,17.25
2008-03-30,79,69.0,,0.69,54.51
2008-03-31,87,69.0,,0.69,60.029999999999994
2008-04-01,91,69.0,False,0.69,62.78999999999999
2008-04-02,96,69.0,,0.69,66.24
2008-04-03,86,69.0,,0.69,59.339999999999996
2008-04-04,91,69.0,,0.69,62.78999999999999
2008-04-05,29,69.0,,0.69,20.009999999999998
2008-04-06,46,69.0,,0.69,31.74
2008-04-07,59,69.0,,0.69,40.709999999999994
2008-04-08,74,69.0,,0.69,51.059999999999995
2008-04-09,76,69.0,,0.69,52.44
2008-04-10,71,69.0,,0.69,48.989999999999995
2008-04-11,58,69.0,,0.69,40.019999999999996
2008-04-12,34,69.0,,0.69,23.459999999999997
2008-04-13,58,69.0,,0.69,40.019999999999996
2008-04-14,100,69.0,,0.69,69.0
2008-04-15,80,69.0,,0.69,55.199999999999996
2008-04-16,78,69.0,,0.69,53.81999999999999
2008-04-17,76,69.0,,0.69,52.44
2008-04-18,49,69.0,,0.69,33.809999999999995
2008-04-19,33,69.0,,0.69,22.77
2008-04-20,39,69.0,,0.69,26.909999999999997
2008-04-21,96,69.0,,0.69,66.24
2008-04-22,77,69.0,,0.69,53.129999999999995
