date,fort worth_unscaled,fort worth_monthly,isPartial,scale,fort worth
2016-06-13,89,89,False,0.89,79.21000000000001
2016-06-14,83,83,False,0.83,68.89
2016-06-15,82,82,False,0.82,67.24
2016-06-16,88,88,False,0.88,77.44
2016-06-17,85,85,False,0.85,72.25
2016-06-18,83,83,False,0.83,68.89
2016-06-19,78,78,False,0.78,60.84
2016-06-20,84,84,False,0.84,70.56
2016-06-21,81,81,False,0.81,65.61
2016-06-22,81,81,False,0.81,65.61
2016-06-23,87,87,False,0.87,75.69
2016-06-24,81,81,False,0.81,65.61
2016-06-25,99,99,False,0.99,98.01
2016-06-26,85,85,False,0.85,72.25
2016-06-27,85,85,False,0.85,72.25
2016-06-28,89,89,False,0.89,79.21000000000001
2016-06-29,83,83,False,0.83,68.89
2016-06-30,83,83,False,0.83,68.89
2016-07-01,85,85,False,0.85,72.25
2016-07-02,88,88,False,0.88,77.44
2016-07-03,81,81,False,0.81,65.61
2016-07-04,91,91,False,0.91,82.81
2016-07-05,100,100,False,1.0,100.0
2016-07-06,85,85,False,0.85,72.25
2016-07-07,80,80,False,0.8,64.0
2016-07-08,85,85,False,0.85,72.25
2016-07-09,88,88,False,0.88,77.44
2016-07-10,77,77,False,0.77,59.29
2016-07-11,84,84,False,0.84,70.56
2016-07-12,76,76,False,0.76,57.76
2016-07-13,82,82,False,0.82,67.24
2016-07-14,88,88,False,0.88,77.44
2016-07-15,84,84,False,0.84,70.56
2016-07-16,75,75,False,0.75,56.25
2016-07-17,76,76,False,0.76,57.76
2016-07-18,85,85,False,0.85,72.25
2016-07-19,85,85,False,0.85,72.25
2016-07-20,93,93,False,0.93,86.49000000000001
2016-07-21,80,80,False,0.8,64.0
2016-07-22,85,85,False,0.85,72.25
2016-07-23,89,89,False,0.89,79.21000000000001
2016-07-24,72,72,False,0.72,51.839999999999996
2016-07-25,79,79,False,0.79,62.410000000000004
2016-07-26,81,81,False,0.81,65.61
2016-07-27,84,84,False,0.84,70.56
2016-07-28,77,77,False,0.77,59.29
2016-07-29,86,86,False,0.86,73.96
2016-07-30,80,80,False,0.8,64.0
2016-07-31,72,72,False,0.72,51.839999999999996
2016-08-01,94,94,False,0.94,88.36
2016-08-02,88,88,False,0.88,77.44
2016-08-03,97,97,False,0.97,94.09
2016-08-04,99,99,False,0.99,98.01
2016-08-05,93,93,False,0.93,86.49000000000001
2016-08-06,84,84,False,0.84,70.56
2016-08-07,79,79,False,0.79,62.410000000000004
2016-08-08,85,85,False,0.85,72.25
2016-08-09,95,95,False,0.95,90.25
2016-08-10,91,91,False,0.91,82.81
2016-08-11,87,87,False,0.87,75.69
2016-08-12,100,100,False,1.0,100.0
2016-08-13,94,94,False,0.94,88.36
2016-08-14,76,76,False,0.76,57.76
2016-08-15,89,89,False,0.89,79.21000000000001
2016-08-16,82,82,False,0.82,67.24
2016-08-17,85,85,False,0.85,72.25
2016-08-18,90,90,False,0.9,81.0
2016-08-19,93,93,False,0.93,86.49000000000001
2016-08-20,95,95,False,0.95,90.25
2016-08-21,72,72,False,0.72,51.839999999999996
2016-08-22,81,81,False,0.81,65.61
2016-08-23,82,82,False,0.82,67.24
2016-08-24,89,89,False,0.89,79.21000000000001
2016-08-25,90,90,False,0.9,81.0
2016-08-26,89,89,False,0.89,79.21000000000001
2016-08-27,91,91,False,0.91,82.81
2016-08-28,83,83,False,0.83,68.89
2016-08-29,87,87,False,0.87,75.69
2016-08-30,89,89,False,0.89,79.21000000000001
2016-08-31,84,84,False,0.84,70.56
2016-09-01,72,72,False,0.72,51.839999999999996
2016-09-02,72,72,False,0.72,51.839999999999996
2016-09-03,81,81,False,0.81,65.61
2016-09-04,67,67,False,0.67,44.89
2016-09-05,69,69,False,0.69,47.61
2016-09-06,70,70,False,0.7,49.0
2016-09-07,69,69,False,0.69,47.61
2016-09-08,74,74,False,0.74,54.76
2016-09-09,69,69,False,0.69,47.61
2016-09-10,77,77,False,0.77,59.29
2016-09-11,65,65,False,0.65,42.25
2016-09-12,77,77,False,0.77,59.29
2016-09-13,62,62,False,0.62,38.44
2016-09-14,63,63,False,0.63,39.69
2016-09-15,70,70,False,0.7,49.0
2016-09-16,73,73,False,0.73,53.29
2016-09-17,100,100,False,1.0,100.0
2016-09-18,71,71,False,0.71,50.41
2016-09-19,74,74,False,0.74,54.76
2016-09-20,71,71,False,0.71,50.41
2016-09-21,67,67,False,0.67,44.89
2016-09-22,67,67,False,0.67,44.89
2016-09-23,73,73,False,0.73,53.29
2016-09-24,84,84,False,0.84,70.56
2016-09-25,69,69,False,0.69,47.61
2016-09-26,75,75,False,0.75,56.25
2016-09-27,64,64,False,0.64,40.96
2016-09-28,69,69,False,0.69,47.61
2016-09-29,64,64,False,0.64,40.96
2016-09-30,72,72,False,0.72,51.839999999999996
2016-10-01,89,89,False,0.89,79.21000000000001
2016-10-02,85,85,False,0.85,72.25
2016-10-03,86,86,False,0.86,73.96
2016-10-04,89,89,False,0.89,79.21000000000001
2016-10-05,85,85,False,0.85,72.25
2016-10-06,86,86,False,0.86,73.96
2016-10-07,89,89,False,0.89,79.21000000000001
2016-10-08,94,94,False,0.94,88.36
2016-10-09,84,84,False,0.84,70.56
2016-10-10,86,86,False,0.86,73.96
2016-10-11,82,82,False,0.82,67.24
2016-10-12,77,77,False,0.77,59.29
2016-10-13,89,89,False,0.89,79.21000000000001
2016-10-14,93,93,False,0.93,86.49000000000001
2016-10-15,98,98,False,0.98,96.03999999999999
2016-10-16,80,80,False,0.8,64.0
2016-10-17,88,88,False,0.88,77.44
2016-10-18,79,79,False,0.79,62.410000000000004
2016-10-19,85,85,False,0.85,72.25
2016-10-20,85,85,False,0.85,72.25
2016-10-21,93,93,False,0.93,86.49000000000001
2016-10-22,100,100,False,1.0,100.0
2016-10-23,83,83,False,0.83,68.89
2016-10-24,86,86,False,0.86,73.96
2016-10-25,89,89,False,0.89,79.21000000000001
2016-10-26,94,94,False,0.94,88.36
2016-10-27,86,86,False,0.86,73.96
2016-10-28,89,89,False,0.89,79.21000000000001
2016-10-29,92,92,False,0.92,84.64
2016-10-30,81,81,False,0.81,65.61
2016-10-31,85,85,False,0.85,72.25
2016-11-01,91,91,False,0.91,82.81
2016-11-02,89,89,False,0.89,79.21000000000001
2016-11-03,95,95,False,0.95,90.25
2016-11-04,89,89,False,0.89,79.21000000000001
2016-11-05,94,94,False,0.94,88.36
2016-11-06,90,90,False,0.9,81.0
2016-11-07,100,100,False,1.0,100.0
2016-11-08,91,91,False,0.91,82.81
2016-11-09,65,65,False,0.65,42.25
2016-11-10,90,90,False,0.9,81.0
2016-11-11,88,88,False,0.88,77.44
2016-11-12,99,99,False,0.99,98.01
2016-11-13,81,81,False,0.81,65.61
2016-11-14,88,88,False,0.88,77.44
2016-11-15,90,90,False,0.9,81.0
2016-11-16,94,94,False,0.94,88.36
2016-11-17,93,93,False,0.93,86.49000000000001
2016-11-18,92,92,False,0.92,84.64
2016-11-19,98,98,False,0.98,96.03999999999999
2016-11-20,91,91,False,0.91,82.81
2016-11-21,93,93,False,0.93,86.49000000000001
2016-11-22,81,81,False,0.81,65.61
2016-11-23,82,82,False,0.82,67.24
2016-11-24,72,72,False,0.72,51.839999999999996
2016-11-25,80,80,False,0.8,64.0
2016-11-26,87,87,False,0.87,75.69
2016-11-27,73,73,False,0.73,53.29
2016-11-28,89,89,False,0.89,79.21000000000001
2016-11-29,83,83,False,0.83,68.89
2016-11-30,81,81,False,0.81,65.61
2016-12-01,57,57,False,0.57,32.489999999999995
2016-12-02,72,72,False,0.72,51.839999999999996
2016-12-03,65,65,False,0.65,42.25
2016-12-04,62,62,False,0.62,38.44
2016-12-05,66,66,False,0.66,43.56
2016-12-06,60,60,False,0.6,36.0
2016-12-07,66,66,False,0.66,43.56
2016-12-08,64,64,False,0.64,40.96
2016-12-09,66,66,False,0.66,43.56
2016-12-10,65,65,False,0.65,42.25
2016-12-11,61,61,False,0.61,37.21
2016-12-12,62,62,False,0.62,38.44
2016-12-13,63,63,False,0.63,39.69
2016-12-14,63,63,False,0.63,39.69
2016-12-15,59,59,False,0.59,34.809999999999995
2016-12-16,65,65,False,0.65,42.25
2016-12-17,69,69,False,0.69,47.61
2016-12-18,67,67,False,0.67,44.89
2016-12-19,74,74,False,0.74,54.76
2016-12-20,62,62,False,0.62,38.44
2016-12-21,70,70,False,0.7,49.0
2016-12-22,84,84,False,0.84,70.56
2016-12-23,100,100,False,1.0,100.0
2016-12-24,71,71,False,0.71,50.41
2016-12-25,59,59,False,0.59,34.809999999999995
2016-12-26,72,72,False,0.72,51.839999999999996
2016-12-27,77,77,False,0.77,59.29
2016-12-28,84,84,False,0.84,70.56
2016-12-29,76,76,False,0.76,57.76
2016-12-30,78,78,False,0.78,60.84
2016-12-31,77,77,False,0.77,59.29
2017-01-01,76,76,False,0.76,57.76
2017-01-02,83,83,False,0.83,68.89
2017-01-03,85,85,False,0.85,72.25
2017-01-04,83,83,False,0.83,68.89
2017-01-05,82,82,False,0.82,67.24
2017-01-06,93,93,False,0.93,86.49000000000001
2017-01-07,88,88,False,0.88,77.44
2017-01-08,81,81,False,0.81,65.61
2017-01-09,84,84,False,0.84,70.56
2017-01-10,81,81,False,0.81,65.61
2017-01-11,79,79,False,0.79,62.410000000000004
2017-01-12,82,82,False,0.82,67.24
2017-01-13,88,88,False,0.88,77.44
2017-01-14,100,100,False,1.0,100.0
2017-01-15,76,76,False,0.76,57.76
2017-01-16,94,94,False,0.94,88.36
2017-01-17,82,82,False,0.82,67.24
2017-01-18,83,83,False,0.83,68.89
2017-01-19,81,81,False,0.81,65.61
2017-01-20,85,85,False,0.85,72.25
2017-01-21,99,99,False,0.99,98.01
2017-01-22,78,78,False,0.78,60.84
2017-01-23,84,84,False,0.84,70.56
2017-01-24,74,74,False,0.74,54.76
2017-01-25,75,75,False,0.75,56.25
2017-01-26,77,77,False,0.77,59.29
2017-01-27,89,89,False,0.89,79.21000000000001
2017-01-28,98,98,False,0.98,96.03999999999999
2017-01-29,76,76,False,0.76,57.76
2017-01-30,85,85,False,0.85,72.25
2017-01-31,77,77,False,0.77,59.29
2017-02-01,93,93,False,0.93,86.49000000000001
2017-02-02,88,88,False,0.88,77.44
2017-02-03,88,88,False,0.88,77.44
2017-02-04,97,97,False,0.97,94.09
2017-02-05,74,74,False,0.74,54.76
2017-02-06,76,76,False,0.76,57.76
2017-02-07,86,86,False,0.86,73.96
2017-02-08,79,79,False,0.79,62.410000000000004
2017-02-09,85,85,False,0.85,72.25
2017-02-10,83,83,False,0.83,68.89
2017-02-11,97,97,False,0.97,94.09
2017-02-12,80,80,False,0.8,64.0
2017-02-13,86,86,False,0.86,73.96
2017-02-14,79,79,False,0.79,62.410000000000004
2017-02-15,84,84,False,0.84,70.56
2017-02-16,93,93,False,0.93,86.49000000000001
2017-02-17,92,92,False,0.92,84.64
2017-02-18,100,100,False,1.0,100.0
2017-02-19,91,91,False,0.91,82.81
2017-02-20,96,96,False,0.96,92.16
2017-02-21,92,92,False,0.92,84.64
2017-02-22,85,85,False,0.85,72.25
2017-02-23,85,85,False,0.85,72.25
2017-02-24,88,88,False,0.88,77.44
2017-02-25,90,90,False,0.9,81.0
2017-02-26,85,85,False,0.85,72.25
2017-02-27,86,86,False,0.86,73.96
2017-02-28,91,91,False,0.91,82.81
2017-03-01,70,70,False,0.7,49.0
2017-03-02,80,80,False,0.8,64.0
2017-03-03,80,80,False,0.8,64.0
2017-03-04,90,90,False,0.9,81.0
2017-03-05,76,76,False,0.76,57.76
2017-03-06,76,76,False,0.76,57.76
2017-03-07,80,80,False,0.8,64.0
2017-03-08,72,72,False,0.72,51.839999999999996
2017-03-09,80,80,False,0.8,64.0
2017-03-10,78,78,False,0.78,60.84
2017-03-11,86,86,False,0.86,73.96
2017-03-12,70,70,False,0.7,49.0
2017-03-13,84,84,False,0.84,70.56
2017-03-14,73,73,False,0.73,53.29
2017-03-15,78,78,False,0.78,60.84
2017-03-16,76,76,False,0.76,57.76
2017-03-17,86,86,False,0.86,73.96
2017-03-18,83,83,False,0.83,68.89
2017-03-19,76,76,False,0.76,57.76
2017-03-20,74,74,False,0.74,54.76
2017-03-21,76,76,False,0.76,57.76
2017-03-22,75,75,False,0.75,56.25
2017-03-23,79,79,False,0.79,62.410000000000004
2017-03-24,84,84,False,0.84,70.56
2017-03-25,83,83,False,0.83,68.89
2017-03-26,82,82,False,0.82,67.24
2017-03-27,74,74,False,0.74,54.76
2017-03-28,77,77,False,0.77,59.29
2017-03-29,100,100,False,1.0,100.0
2017-03-30,75,75,False,0.75,56.25
2017-03-31,82,82,False,0.82,67.24
2017-04-01,85,85,False,0.85,72.25
2017-04-02,93,93,False,0.93,86.49000000000001
2017-04-03,88,88,False,0.88,77.44
2017-04-04,88,88,False,0.88,77.44
2017-04-05,85,85,False,0.85,72.25
2017-04-06,80,80,False,0.8,64.0
2017-04-07,84,84,False,0.84,70.56
2017-04-08,100,100,False,1.0,100.0
2017-04-09,87,87,False,0.87,75.69
2017-04-10,88,88,False,0.88,77.44
2017-04-11,90,90,False,0.9,81.0
2017-04-12,84,84,False,0.84,70.56
2017-04-13,81,81,False,0.81,65.61
2017-04-14,84,84,False,0.84,70.56
2017-04-15,82,82,False,0.82,67.24
2017-04-16,74,74,False,0.74,54.76
2017-04-17,83,83,False,0.83,68.89
2017-04-18,84,84,False,0.84,70.56
2017-04-19,74,74,False,0.74,54.76
2017-04-20,76,76,False,0.76,57.76
2017-04-21,95,95,False,0.95,90.25
2017-04-22,98,98,False,0.98,96.03999999999999
2017-04-23,84,84,False,0.84,70.56
2017-04-24,79,79,False,0.79,62.410000000000004
2017-04-25,78,78,False,0.78,60.84
2017-04-26,84,84,False,0.84,70.56
2017-04-27,78,78,False,0.78,60.84
2017-04-28,87,87,False,0.87,75.69
2017-04-29,87,87,False,0.87,75.69
2017-04-30,77,77,False,0.77,59.29
2017-05-01,79,79,False,0.79,62.410000000000004
2017-05-02,78,78,False,0.78,60.84
2017-05-03,82,82,False,0.82,67.24
2017-05-04,83,83,False,0.83,68.89
2017-05-05,87,87,False,0.87,75.69
2017-05-06,90,90,False,0.9,81.0
2017-05-07,81,81,False,0.81,65.61
2017-05-08,78,78,False,0.78,60.84
2017-05-09,82,82,False,0.82,67.24
2017-05-10,82,82,False,0.82,67.24
2017-05-11,86,86,False,0.86,73.96
2017-05-12,88,88,False,0.88,77.44
2017-05-13,82,82,False,0.82,67.24
2017-05-14,75,75,False,0.75,56.25
2017-05-15,78,78,False,0.78,60.84
2017-05-16,88,88,False,0.88,77.44
2017-05-17,86,86,False,0.86,73.96
2017-05-18,83,83,False,0.83,68.89
2017-05-19,92,92,False,0.92,84.64
2017-05-20,95,95,False,0.95,90.25
2017-05-21,78,78,False,0.78,60.84
2017-05-22,86,86,False,0.86,73.96
2017-05-23,78,78,False,0.78,60.84
2017-05-24,85,85,False,0.85,72.25
2017-05-25,81,81,False,0.81,65.61
2017-05-26,89,89,False,0.89,79.21000000000001
2017-05-27,100,100,False,1.0,100.0
2017-05-28,91,91,False,0.91,82.81
2017-05-29,87,87,False,0.87,75.69
2017-05-30,81,81,False,0.81,65.61
2017-05-31,84,84,False,0.84,70.56
2017-06-01,88,88,False,0.88,77.44
2017-06-02,86,86,False,0.86,73.96
2017-06-03,100,100,False,1.0,100.0
2017-06-04,90,90,False,0.9,81.0
2017-06-05,84,84,False,0.84,70.56
2017-06-06,88,88,False,0.88,77.44
2017-06-07,81,81,False,0.81,65.61
2017-06-08,80,80,False,0.8,64.0
2017-06-09,92,92,False,0.92,84.64
2017-06-10,100,100,False,1.0,100.0
2017-06-11,77,77,False,0.77,59.29
2017-06-12,84,84,False,0.84,70.56
2017-06-13,77,77,False,0.77,59.29
2017-06-14,84,84,False,0.84,70.56
2017-06-15,83,83,False,0.83,68.89
2017-06-16,85,85,False,0.85,72.25
2017-06-17,80,80,False,0.8,64.0
2017-06-18,74,74,False,0.74,54.76
2017-06-19,88,88,False,0.88,77.44
2017-06-20,86,86,False,0.86,73.96
2017-06-21,83,83,False,0.83,68.89
2017-06-22,84,84,False,0.84,70.56
2017-06-23,78,78,False,0.78,60.84
2017-06-24,96,96,False,0.96,92.16
2017-06-25,84,84,False,0.84,70.56
2017-06-26,85,85,False,0.85,72.25
2017-06-27,81,81,False,0.81,65.61
2017-06-28,88,88,False,0.88,77.44
2017-06-29,86,86,False,0.86,73.96
2017-06-30,86,86,False,0.86,73.96
2017-07-01,96,96,False,0.96,92.16
2017-07-02,81,81,False,0.81,65.61
2017-07-03,91,91,False,0.91,82.81
2017-07-04,90,90,False,0.9,81.0
2017-07-05,100,100,False,1.0,100.0
2017-07-06,90,90,False,0.9,81.0
2017-07-07,92,92,False,0.92,84.64
2017-07-08,96,96,False,0.96,92.16
2017-07-09,86,86,False,0.86,73.96
2017-07-10,93,93,False,0.93,86.49000000000001
2017-07-11,84,84,False,0.84,70.56
2017-07-12,85,85,False,0.85,72.25
2017-07-13,88,88,False,0.88,77.44
2017-07-14,92,92,False,0.92,84.64
2017-07-15,92,92,False,0.92,84.64
2017-07-16,85,85,False,0.85,72.25
2017-07-17,90,90,False,0.9,81.0
2017-07-18,90,90,False,0.9,81.0
2017-07-19,85,85,False,0.85,72.25
2017-07-20,87,87,False,0.87,75.69
2017-07-21,86,86,False,0.86,73.96
2017-07-22,89,89,False,0.89,79.21000000000001
2017-07-23,76,76,False,0.76,57.76
2017-07-24,97,97,False,0.97,94.09
2017-07-25,78,78,False,0.78,60.84
2017-07-26,83,83,False,0.83,68.89
2017-07-27,79,79,False,0.79,62.410000000000004
2017-07-28,90,90,False,0.9,81.0
2017-07-29,81,81,False,0.81,65.61
2017-07-30,78,78,False,0.78,60.84
2017-07-31,91,91,False,0.91,82.81
2017-08-01,90,90,False,0.9,81.0
2017-08-02,89,89,False,0.89,79.21000000000001
2017-08-03,90,90,False,0.9,81.0
2017-08-04,91,91,False,0.91,82.81
2017-08-05,87,87,False,0.87,75.69
2017-08-06,80,80,False,0.8,64.0
2017-08-07,98,98,False,0.98,96.03999999999999
2017-08-08,98,98,False,0.98,96.03999999999999
2017-08-09,92,92,False,0.92,84.64
2017-08-10,88,88,False,0.88,77.44
2017-08-11,90,90,False,0.9,81.0
2017-08-12,94,94,False,0.94,88.36
2017-08-13,84,84,False,0.84,70.56
2017-08-14,91,91,False,0.91,82.81
2017-08-15,94,94,False,0.94,88.36
2017-08-16,83,83,False,0.83,68.89
2017-08-17,89,89,False,0.89,79.21000000000001
2017-08-18,95,95,False,0.95,90.25
2017-08-19,90,90,False,0.9,81.0
2017-08-20,73,73,False,0.73,53.29
2017-08-21,96,96,False,0.96,92.16
2017-08-22,84,84,False,0.84,70.56
2017-08-23,86,86,False,0.86,73.96
2017-08-24,87,87,False,0.87,75.69
2017-08-25,97,97,False,0.97,94.09
2017-08-26,96,96,False,0.96,92.16
2017-08-27,82,82,False,0.82,67.24
2017-08-28,88,88,False,0.88,77.44
2017-08-29,92,92,False,0.92,84.64
2017-08-30,89,89,False,0.89,79.21000000000001
2017-08-31,100,100,False,1.0,100.0
2017-09-01,95,95,False,0.95,90.25
2017-09-02,96,96,False,0.96,92.16
2017-09-03,83,83,False,0.83,68.89
2017-09-04,82,82,False,0.82,67.24
2017-09-05,88,88,False,0.88,77.44
2017-09-06,93,93,False,0.93,86.49000000000001
2017-09-07,89,89,False,0.89,79.21000000000001
2017-09-08,92,92,False,0.92,84.64
2017-09-09,92,92,False,0.92,84.64
2017-09-10,84,84,False,0.84,70.56
2017-09-11,86,86,False,0.86,73.96
2017-09-12,91,91,False,0.91,82.81
2017-09-13,87,87,False,0.87,75.69
2017-09-14,87,87,False,0.87,75.69
2017-09-15,91,91,False,0.91,82.81
2017-09-16,100,100,False,1.0,100.0
2017-09-17,82,82,False,0.82,67.24
2017-09-18,95,95,False,0.95,90.25
2017-09-19,89,89,False,0.89,79.21000000000001
2017-09-20,85,85,False,0.85,72.25
2017-09-21,92,92,False,0.92,84.64
2017-09-22,91,91,False,0.91,82.81
2017-09-23,100,100,False,1.0,100.0
2017-09-24,82,82,False,0.82,67.24
2017-09-25,88,88,False,0.88,77.44
2017-09-26,83,83,False,0.83,68.89
2017-09-27,83,83,False,0.83,68.89
2017-09-28,94,94,False,0.94,88.36
2017-09-29,88,88,False,0.88,77.44
2017-09-30,92,92,False,0.92,84.64
2017-10-01,86,86,False,0.86,73.96
2017-10-02,79,79,False,0.79,62.410000000000004
2017-10-03,91,91,False,0.91,82.81
2017-10-04,88,88,False,0.88,77.44
2017-10-05,93,93,False,0.93,86.49000000000001
2017-10-06,85,85,False,0.85,72.25
2017-10-07,92,92,False,0.92,84.64
2017-10-08,75,75,False,0.75,56.25
2017-10-09,95,95,False,0.95,90.25
2017-10-10,100,100,False,1.0,100.0
2017-10-11,84,84,False,0.84,70.56
2017-10-12,91,91,False,0.91,82.81
2017-10-13,94,94,False,0.94,88.36
2017-10-14,97,97,False,0.97,94.09
2017-10-15,87,87,False,0.87,75.69
2017-10-16,83,83,False,0.83,68.89
2017-10-17,90,90,False,0.9,81.0
2017-10-18,89,89,False,0.89,79.21000000000001
2017-10-19,87,87,False,0.87,75.69
2017-10-20,93,93,False,0.93,86.49000000000001
2017-10-21,99,99,False,0.99,98.01
2017-10-22,82,82,False,0.82,67.24
2017-10-23,94,94,False,0.94,88.36
2017-10-24,88,88,False,0.88,77.44
2017-10-25,91,91,False,0.91,82.81
2017-10-26,86,86,False,0.86,73.96
2017-10-27,100,100,False,1.0,100.0
2017-10-28,96,96,False,0.96,92.16
2017-10-29,84,84,False,0.84,70.56
2017-10-30,91,91,False,0.91,82.81
2017-10-31,94,94,False,0.94,88.36
2017-11-01,86,86,False,0.86,73.96
2017-11-02,77,77,False,0.77,59.29
2017-11-03,89,89,False,0.89,79.21000000000001
2017-11-04,90,90,False,0.9,81.0
2017-11-05,77,77,False,0.77,59.29
2017-11-06,87,87,False,0.87,75.69
2017-11-07,88,88,False,0.88,77.44
2017-11-08,94,94,False,0.94,88.36
2017-11-09,92,92,False,0.92,84.64
2017-11-10,89,89,False,0.89,79.21000000000001
2017-11-11,97,97,False,0.97,94.09
2017-11-12,87,87,False,0.87,75.69
2017-11-13,97,97,False,0.97,94.09
2017-11-14,89,89,False,0.89,79.21000000000001
2017-11-15,92,92,False,0.92,84.64
2017-11-16,91,91,False,0.91,82.81
2017-11-17,83,83,False,0.83,68.89
2017-11-18,100,100,False,1.0,100.0
2017-11-19,91,91,False,0.91,82.81
2017-11-20,87,87,False,0.87,75.69
2017-11-21,78,78,False,0.78,60.84
2017-11-22,85,85,False,0.85,72.25
2017-11-23,60,60,False,0.6,36.0
2017-11-24,81,81,False,0.81,65.61
2017-11-25,81,81,False,0.81,65.61
2017-11-26,69,69,False,0.69,47.61
2017-11-27,80,80,False,0.8,64.0
2017-11-28,78,78,False,0.78,60.84
2017-11-29,76,76,False,0.76,57.76
2017-11-30,84,84,False,0.84,70.56
2017-12-01,83,83,False,0.83,68.89
2017-12-02,88,88,False,0.88,77.44
2017-12-03,84,84,False,0.84,70.56
2017-12-04,81,81,False,0.81,65.61
2017-12-05,81,81,False,0.81,65.61
2017-12-06,83,83,False,0.83,68.89
2017-12-07,83,83,False,0.83,68.89
2017-12-08,88,88,False,0.88,77.44
2017-12-09,87,87,False,0.87,75.69
2017-12-10,68,68,False,0.68,46.24
2017-12-11,86,86,False,0.86,73.96
2017-12-12,85,85,False,0.85,72.25
2017-12-13,81,81,False,0.81,65.61
2017-12-14,85,85,False,0.85,72.25
2017-12-15,93,93,False,0.93,86.49000000000001
2017-12-16,93,93,False,0.93,86.49000000000001
2017-12-17,78,78,False,0.78,60.84
2017-12-18,88,88,False,0.88,77.44
2017-12-19,90,90,False,0.9,81.0
2017-12-20,89,89,False,0.89,79.21000000000001
2017-12-21,92,92,False,0.92,84.64
2017-12-22,90,90,False,0.9,81.0
2017-12-23,83,83,False,0.83,68.89
2017-12-24,70,70,False,0.7,49.0
2017-12-25,65,65,False,0.65,42.25
2017-12-26,91,91,False,0.91,82.81
2017-12-27,91,91,False,0.91,82.81
2017-12-28,94,94,False,0.94,88.36
2017-12-29,100,100,False,1.0,100.0
2017-12-30,96,96,False,0.96,92.16
2017-12-31,90,90,False,0.9,81.0
2018-01-01,71,71,False,0.71,50.41
2018-01-02,71,71,False,0.71,50.41
2018-01-03,74,74,False,0.74,54.76
2018-01-04,73,73,False,0.73,53.29
2018-01-05,85,85,False,0.85,72.25
2018-01-06,77,77,False,0.77,59.29
2018-01-07,68,68,False,0.68,46.24
2018-01-08,80,80,False,0.8,64.0
2018-01-09,65,65,False,0.65,42.25
2018-01-10,69,69,False,0.69,47.61
2018-01-11,79,79,False,0.79,62.410000000000004
2018-01-12,77,77,False,0.77,59.29
2018-01-13,82,82,False,0.82,67.24
2018-01-14,74,74,False,0.74,54.76
2018-01-15,84,84,False,0.84,70.56
2018-01-16,100,100,False,1.0,100.0
2018-01-17,74,74,False,0.74,54.76
2018-01-18,72,72,False,0.72,51.839999999999996
2018-01-19,77,77,False,0.77,59.29
2018-01-20,77,77,False,0.77,59.29
2018-01-21,80,80,False,0.8,64.0
2018-01-22,83,83,False,0.83,68.89
2018-01-23,74,74,False,0.74,54.76
2018-01-24,72,72,False,0.72,51.839999999999996
2018-01-25,69,69,False,0.69,47.61
2018-01-26,76,76,False,0.76,57.76
2018-01-27,79,79,False,0.79,62.410000000000004
2018-01-28,65,65,False,0.65,42.25
2018-01-29,69,69,False,0.69,47.61
2018-01-30,71,71,False,0.71,50.41
2018-01-31,70,70,False,0.7,49.0
2018-02-01,85,85,False,0.85,72.25
2018-02-02,79,79,False,0.79,62.410000000000004
2018-02-03,89,89,False,0.89,79.21000000000001
2018-02-04,72,72,False,0.72,51.839999999999996
2018-02-05,85,85,False,0.85,72.25
2018-02-06,87,87,False,0.87,75.69
2018-02-07,89,89,False,0.89,79.21000000000001
2018-02-08,89,89,False,0.89,79.21000000000001
2018-02-09,91,91,False,0.91,82.81
2018-02-10,89,89,False,0.89,79.21000000000001
2018-02-11,86,86,False,0.86,73.96
2018-02-12,85,85,False,0.85,72.25
2018-02-13,79,79,False,0.79,62.410000000000004
2018-02-14,79,79,False,0.79,62.410000000000004
2018-02-15,90,90,False,0.9,81.0
2018-02-16,88,88,False,0.88,77.44
2018-02-17,95,95,False,0.95,90.25
2018-02-18,87,87,False,0.87,75.69
2018-02-19,95,95,False,0.95,90.25
2018-02-20,90,90,False,0.9,81.0
2018-02-21,100,100,False,1.0,100.0
2018-02-22,91,91,False,0.91,82.81
2018-02-23,96,96,False,0.96,92.16
2018-02-24,95,95,False,0.95,90.25
2018-02-25,82,82,False,0.82,67.24
2018-02-26,85,85,False,0.85,72.25
2018-02-27,78,78,False,0.78,60.84
2018-02-28,92,92,False,0.92,84.64
2018-03-01,89,89,False,0.89,79.21000000000001
2018-03-02,83,83,False,0.83,68.89
2018-03-03,95,95,False,0.95,90.25
2018-03-04,95,95,False,0.95,90.25
2018-03-05,87,87,False,0.87,75.69
2018-03-06,85,85,False,0.85,72.25
2018-03-07,89,89,False,0.89,79.21000000000001
2018-03-08,89,89,False,0.89,79.21000000000001
2018-03-09,91,91,False,0.91,82.81
2018-03-10,98,98,False,0.98,96.03999999999999
2018-03-11,93,93,False,0.93,86.49000000000001
2018-03-12,93,93,False,0.93,86.49000000000001
2018-03-13,93,93,False,0.93,86.49000000000001
2018-03-14,87,87,False,0.87,75.69
2018-03-15,88,88,False,0.88,77.44
2018-03-16,96,96,False,0.96,92.16
2018-03-17,100,100,False,1.0,100.0
2018-03-18,89,89,False,0.89,79.21000000000001
2018-03-19,90,90,False,0.9,81.0
2018-03-20,79,79,False,0.79,62.410000000000004
