date,GOLD PRICES_unscaled,GOLD PRICES_monthly,isPartial,scale,GOLD PRICES
2006-08-28,40,30.0,,0.3,12.0
2006-08-29,54,30.0,,0.3,16.2
2006-08-30,25,30.0,,0.3,7.5
2006-08-31,36,30.0,,0.3,10.799999999999999
2006-09-01,64,29.0,False,0.29,18.56
2006-09-02,92,29.0,,0.29,26.68
2006-09-03,22,29.0,,0.29,6.38
2006-09-04,53,29.0,,0.29,15.37
2006-09-05,57,29.0,,0.29,16.529999999999998
2006-09-06,38,29.0,,0.29,11.02
2006-09-07,32,29.0,,0.29,9.28
2006-09-08,61,29.0,,0.29,17.689999999999998
2006-09-09,29,29.0,,0.29,8.41
2006-09-10,38,29.0,,0.29,11.02
2006-09-11,100,29.0,,0.29,28.999999999999996
2006-09-12,93,29.0,,0.29,26.97
2006-09-13,81,29.0,,0.29,23.49
2006-09-14,81,29.0,,0.29,23.49
2006-09-15,99,29.0,,0.29,28.709999999999997
2006-09-16,59,29.0,,0.29,17.11
2006-09-17,58,29.0,,0.29,16.82
2006-09-18,31,29.0,,0.29,8.99
2006-09-19,43,29.0,,0.29,12.469999999999999
2006-09-20,62,29.0,,0.29,17.98
2006-09-21,38,29.0,,0.29,11.02
2006-09-22,40,29.0,,0.29,11.6
2006-09-23,19,29.0,,0.29,5.51
2006-09-24,66,29.0,,0.29,19.139999999999997
2006-09-25,49,29.0,,0.29,14.209999999999999
2006-09-26,61,29.0,,0.29,17.689999999999998
2006-09-27,73,29.0,,0.29,21.169999999999998
2006-09-28,81,29.0,,0.29,23.49
2006-09-29,80,29.0,,0.29,23.2
2006-09-30,49,29.0,,0.29,14.209999999999999
2006-10-01,37,26.0,False,0.26,9.620000000000001
2006-10-02,52,26.0,,0.26,13.52
2006-10-03,40,26.0,,0.26,10.4
2006-10-04,51,26.0,,0.26,13.26
2006-10-05,29,26.0,,0.26,7.54
2006-10-06,100,26.0,,0.26,26.0
2006-10-07,28,26.0,,0.26,7.28
2006-10-08,65,26.0,,0.26,16.900000000000002
2006-10-09,66,26.0,,0.26,17.16
2006-10-10,67,26.0,,0.26,17.42
2006-10-11,45,26.0,,0.26,11.700000000000001
2006-10-12,40,26.0,,0.26,10.4
2006-10-13,55,26.0,,0.26,14.3
2006-10-14,37,26.0,,0.26,9.620000000000001
2006-10-15,44,26.0,,0.26,11.440000000000001
2006-10-16,45,26.0,,0.26,11.700000000000001
2006-10-17,66,26.0,,0.26,17.16
2006-10-18,50,26.0,,0.26,13.0
2006-10-19,51,26.0,,0.26,13.26
2006-10-20,55,26.0,,0.26,14.3
2006-10-21,82,26.0,,0.26,21.32
2006-10-22,18,26.0,,0.26,4.68
2006-10-23,73,26.0,,0.26,18.98
2006-10-24,72,26.0,,0.26,18.72
2006-10-25,45,26.0,,0.26,11.700000000000001
2006-10-26,45,26.0,,0.26,11.700000000000001
2006-10-27,72,26.0,,0.26,18.72
2006-10-28,35,26.0,,0.26,9.1
2006-10-29,62,26.0,,0.26,16.12
2006-10-30,68,26.0,,0.26,17.68
2006-10-31,28,26.0,,0.26,7.28
2006-11-01,70,24.0,False,0.24,16.8
2006-11-02,73,24.0,,0.24,17.52
2006-11-03,57,24.0,,0.24,13.68
2006-11-04,41,24.0,,0.24,9.84
2006-11-05,82,24.0,,0.24,19.68
2006-11-06,99,24.0,,0.24,23.759999999999998
2006-11-07,56,24.0,,0.24,13.44
2006-11-08,56,24.0,,0.24,13.44
2006-11-09,67,24.0,,0.24,16.08
2006-11-10,58,24.0,,0.24,13.92
2006-11-11,20,24.0,,0.24,4.8
2006-11-12,20,24.0,,0.24,4.8
2006-11-13,78,24.0,,0.24,18.72
2006-11-14,57,24.0,,0.24,13.68
2006-11-15,32,24.0,,0.24,7.68
2006-11-16,26,24.0,,0.24,6.24
2006-11-17,42,24.0,,0.24,10.08
2006-11-18,51,24.0,,0.24,12.24
2006-11-19,100,24.0,,0.24,24.0
2006-11-20,39,24.0,,0.24,9.36
2006-11-21,52,24.0,,0.24,12.48
2006-11-22,95,24.0,,0.24,22.8
2006-11-23,44,24.0,,0.24,10.559999999999999
2006-11-24,91,24.0,,0.24,21.84
2006-11-25,74,24.0,,0.24,17.759999999999998
2006-11-26,30,24.0,,0.24,7.199999999999999
2006-11-27,69,24.0,,0.24,16.56
2006-11-28,49,24.0,,0.24,11.76
2006-11-29,68,24.0,,0.24,16.32
2006-11-30,43,24.0,,0.24,10.32
2006-12-01,48,23.0,False,0.23,11.040000000000001
2006-12-02,49,23.0,,0.23,11.270000000000001
2006-12-03,20,23.0,,0.23,4.6000000000000005
2006-12-04,52,23.0,,0.23,11.96
2006-12-05,83,23.0,,0.23,19.09
2006-12-06,65,23.0,,0.23,14.950000000000001
2006-12-07,53,23.0,,0.23,12.190000000000001
2006-12-08,49,23.0,,0.23,11.270000000000001
2006-12-09,69,23.0,,0.23,15.870000000000001
2006-12-10,20,23.0,,0.23,4.6000000000000005
2006-12-11,52,23.0,,0.23,11.96
2006-12-12,44,23.0,,0.23,10.120000000000001
2006-12-13,52,23.0,,0.23,11.96
2006-12-14,20,23.0,,0.23,4.6000000000000005
2006-12-15,43,23.0,,0.23,9.89
2006-12-16,63,23.0,,0.23,14.49
2006-12-17,43,23.0,,0.23,9.89
2006-12-18,62,23.0,,0.23,14.26
2006-12-19,35,23.0,,0.23,8.05
2006-12-20,57,23.0,,0.23,13.110000000000001
2006-12-21,97,23.0,,0.23,22.310000000000002
2006-12-22,42,23.0,,0.23,9.66
2006-12-23,58,23.0,,0.23,13.34
2006-12-24,25,23.0,,0.23,5.75
2006-12-25,100,23.0,,0.23,23.0
2006-12-26,47,23.0,,0.23,10.81
2006-12-27,89,23.0,,0.23,20.470000000000002
2006-12-28,56,23.0,,0.23,12.88
2006-12-29,68,23.0,,0.23,15.64
2006-12-30,84,23.0,,0.23,19.32
2006-12-31,55,23.0,,0.23,12.65
2007-01-01,47,26.0,False,0.26,12.22
2007-01-02,50,26.0,,0.26,13.0
2007-01-03,47,26.0,,0.26,12.22
2007-01-04,34,26.0,,0.26,8.84
2007-01-05,69,26.0,,0.26,17.94
2007-01-06,20,26.0,,0.26,5.2
2007-01-07,60,26.0,,0.26,15.600000000000001
2007-01-08,73,26.0,,0.26,18.98
2007-01-09,59,26.0,,0.26,15.34
2007-01-10,78,26.0,,0.26,20.28
2007-01-11,40,26.0,,0.26,10.4
2007-01-12,48,26.0,,0.26,12.48
2007-01-13,48,26.0,,0.26,12.48
2007-01-14,50,26.0,,0.26,13.0
2007-01-15,36,26.0,,0.26,9.36
2007-01-16,32,26.0,,0.26,8.32
2007-01-17,64,26.0,,0.26,16.64
2007-01-18,98,26.0,,0.26,25.48
2007-01-19,80,26.0,,0.26,20.8
2007-01-20,28,26.0,,0.26,7.28
2007-01-21,38,26.0,,0.26,9.88
2007-01-22,25,26.0,,0.26,6.5
2007-01-23,50,26.0,,0.26,13.0
2007-01-24,51,26.0,,0.26,13.26
2007-01-25,77,26.0,,0.26,20.02
2007-01-26,33,26.0,,0.26,8.58
2007-01-27,47,26.0,,0.26,12.22
2007-01-28,57,26.0,,0.26,14.82
2007-01-29,100,26.0,,0.26,26.0
2007-01-30,68,26.0,,0.26,17.68
2007-01-31,37,26.0,,0.26,9.620000000000001
2007-02-01,80,26.0,False,0.26,20.8
2007-02-02,45,26.0,,0.26,11.700000000000001
2007-02-03,36,26.0,,0.26,9.36
2007-02-04,46,26.0,,0.26,11.96
2007-02-05,44,26.0,,0.26,11.440000000000001
2007-02-06,42,26.0,,0.26,10.92
2007-02-07,66,26.0,,0.26,17.16
2007-02-08,61,26.0,,0.26,15.860000000000001
2007-02-09,64,26.0,,0.26,16.64
2007-02-10,36,26.0,,0.26,9.36
2007-02-11,18,26.0,,0.26,4.68
2007-02-12,42,26.0,,0.26,10.92
2007-02-13,47,26.0,,0.26,12.22
2007-02-14,85,26.0,,0.26,22.1
2007-02-15,69,26.0,,0.26,17.94
2007-02-16,71,26.0,,0.26,18.46
2007-02-17,93,26.0,,0.26,24.18
2007-02-18,47,26.0,,0.26,12.22
2007-02-19,61,26.0,,0.26,15.860000000000001
2007-02-20,43,26.0,,0.26,11.18
2007-02-21,67,26.0,,0.26,17.42
2007-02-22,55,26.0,,0.26,14.3
2007-02-23,77,26.0,,0.26,20.02
2007-02-24,89,26.0,,0.26,23.14
2007-02-25,54,26.0,,0.26,14.040000000000001
2007-02-26,42,26.0,,0.26,10.92
2007-02-27,100,26.0,,0.26,26.0
2007-02-28,94,26.0,,0.26,24.44
2007-03-01,41,27.0,False,0.27,11.07
2007-03-02,64,27.0,,0.27,17.28
2007-03-03,76,27.0,,0.27,20.520000000000003
2007-03-04,46,27.0,,0.27,12.420000000000002
2007-03-05,82,27.0,,0.27,22.14
2007-03-06,100,27.0,,0.27,27.0
2007-03-07,70,27.0,,0.27,18.900000000000002
2007-03-08,83,27.0,,0.27,22.41
2007-03-09,75,27.0,,0.27,20.25
2007-03-10,31,27.0,,0.27,8.370000000000001
2007-03-11,48,27.0,,0.27,12.96
2007-03-12,31,27.0,,0.27,8.370000000000001
2007-03-13,41,27.0,,0.27,11.07
2007-03-14,63,27.0,,0.27,17.01
2007-03-15,32,27.0,,0.27,8.64
2007-03-16,55,27.0,,0.27,14.850000000000001
2007-03-17,16,27.0,,0.27,4.32
2007-03-18,0,27.0,,0.27,0.0
2007-03-19,51,27.0,,0.27,13.770000000000001
2007-03-20,43,27.0,,0.27,11.610000000000001
2007-03-21,52,27.0,,0.27,14.040000000000001
2007-03-22,21,27.0,,0.27,5.67
2007-03-23,11,27.0,,0.27,2.97
2007-03-24,47,27.0,,0.27,12.690000000000001
2007-03-25,16,27.0,,0.27,4.32
2007-03-26,62,27.0,,0.27,16.740000000000002
2007-03-27,70,27.0,,0.27,18.900000000000002
2007-03-28,61,27.0,,0.27,16.470000000000002
2007-03-29,81,27.0,,0.27,21.87
2007-03-30,33,27.0,,0.27,8.91
2007-03-31,16,27.0,,0.27,4.32
2007-04-01,60,22.0,False,0.22,13.2
2007-04-02,59,22.0,,0.22,12.98
2007-04-03,52,22.0,,0.22,11.44
2007-04-04,32,22.0,,0.22,7.04
2007-04-05,53,22.0,,0.22,11.66
2007-04-06,60,22.0,,0.22,13.2
2007-04-07,50,22.0,,0.22,11.0
2007-04-08,43,22.0,,0.22,9.46
2007-04-09,65,22.0,,0.22,14.3
2007-04-10,37,22.0,,0.22,8.14
2007-04-11,50,22.0,,0.22,11.0
2007-04-12,43,22.0,,0.22,9.46
2007-04-13,27,22.0,,0.22,5.94
2007-04-14,38,22.0,,0.22,8.36
2007-04-15,54,22.0,,0.22,11.88
2007-04-16,61,22.0,,0.22,13.42
2007-04-17,73,22.0,,0.22,16.06
2007-04-18,69,22.0,,0.22,15.18
2007-04-19,57,22.0,,0.22,12.540000000000001
2007-04-20,89,22.0,,0.22,19.580000000000002
2007-04-21,62,22.0,,0.22,13.64
2007-04-22,71,22.0,,0.22,15.62
2007-04-23,68,22.0,,0.22,14.96
2007-04-24,73,22.0,,0.22,16.06
2007-04-25,49,22.0,,0.22,10.78
2007-04-26,75,22.0,,0.22,16.5
2007-04-27,100,22.0,,0.22,22.0
2007-04-28,50,22.0,,0.22,11.0
2007-04-29,80,22.0,,0.22,17.6
2007-04-30,62,22.0,,0.22,13.64
2007-05-01,59,22.0,False,0.22,12.98
2007-05-02,60,22.0,,0.22,13.2
2007-05-03,36,22.0,,0.22,7.92
2007-05-04,81,22.0,,0.22,17.82
2007-05-05,46,22.0,,0.22,10.12
2007-05-06,37,22.0,,0.22,8.14
2007-05-07,69,22.0,,0.22,15.18
2007-05-08,51,22.0,,0.22,11.22
2007-05-09,35,22.0,,0.22,7.7
2007-05-10,53,22.0,,0.22,11.66
2007-05-11,38,22.0,,0.22,8.36
2007-05-12,29,22.0,,0.22,6.38
2007-05-13,29,22.0,,0.22,6.38
2007-05-14,75,22.0,,0.22,16.5
2007-05-15,40,22.0,,0.22,8.8
2007-05-16,46,22.0,,0.22,10.12
2007-05-17,46,22.0,,0.22,10.12
2007-05-18,75,22.0,,0.22,16.5
2007-05-19,37,22.0,,0.22,8.14
2007-05-20,28,22.0,,0.22,6.16
2007-05-21,51,22.0,,0.22,11.22
2007-05-22,73,22.0,,0.22,16.06
2007-05-23,23,22.0,,0.22,5.06
2007-05-24,100,22.0,,0.22,22.0
2007-05-25,65,22.0,,0.22,14.3
2007-05-26,58,22.0,,0.22,12.76
2007-05-27,31,22.0,,0.22,6.82
2007-05-28,52,22.0,,0.22,11.44
2007-05-29,46,22.0,,0.22,10.12
2007-05-30,69,22.0,,0.22,15.18
2007-05-31,82,22.0,,0.22,18.04
2007-06-01,38,24.0,False,0.24,9.12
2007-06-02,14,24.0,,0.24,3.36
2007-06-03,41,24.0,,0.24,9.84
2007-06-04,0,24.0,,0.24,0.0
2007-06-05,25,24.0,,0.24,6.0
2007-06-06,35,24.0,,0.24,8.4
2007-06-07,27,24.0,,0.24,6.4799999999999995
2007-06-08,0,24.0,,0.24,0.0
2007-06-09,100,24.0,,0.24,24.0
2007-06-10,72,24.0,,0.24,17.28
2007-06-11,61,24.0,,0.24,14.639999999999999
2007-06-12,51,24.0,,0.24,12.24
2007-06-13,35,24.0,,0.24,8.4
2007-06-14,9,24.0,,0.24,2.16
2007-06-15,80,24.0,,0.24,19.2
2007-06-16,47,24.0,,0.24,11.28
2007-06-17,65,24.0,,0.24,15.6
2007-06-18,47,24.0,,0.24,11.28
2007-06-19,19,24.0,,0.24,4.56
2007-06-20,86,24.0,,0.24,20.64
2007-06-21,59,24.0,,0.24,14.16
2007-06-22,19,24.0,,0.24,4.56
2007-06-23,14,24.0,,0.24,3.36
2007-06-24,29,24.0,,0.24,6.96
2007-06-25,35,24.0,,0.24,8.4
2007-06-26,43,24.0,,0.24,10.32
2007-06-27,35,24.0,,0.24,8.4
2007-06-28,27,24.0,,0.24,6.4799999999999995
2007-06-29,29,24.0,,0.24,6.96
2007-06-30,28,24.0,,0.24,6.72
2007-07-01,61,19.0,False,0.19,11.59
2007-07-02,63,19.0,,0.19,11.97
2007-07-03,77,19.0,,0.19,14.63
2007-07-04,18,19.0,,0.19,3.42
2007-07-05,48,19.0,,0.19,9.120000000000001
2007-07-06,46,19.0,,0.19,8.74
2007-07-07,28,19.0,,0.19,5.32
2007-07-08,19,19.0,,0.19,3.61
2007-07-09,66,19.0,,0.19,12.540000000000001
2007-07-10,42,19.0,,0.19,7.98
2007-07-11,73,19.0,,0.19,13.870000000000001
2007-07-12,37,19.0,,0.19,7.03
2007-07-13,59,19.0,,0.19,11.21
2007-07-14,28,19.0,,0.19,5.32
2007-07-15,39,19.0,,0.19,7.41
2007-07-16,30,19.0,,0.19,5.7
2007-07-17,83,19.0,,0.19,15.77
2007-07-18,30,19.0,,0.19,5.7
2007-07-19,79,19.0,,0.19,15.01
2007-07-20,59,19.0,,0.19,11.21
2007-07-21,58,19.0,,0.19,11.02
2007-07-22,40,19.0,,0.19,7.6
2007-07-23,66,19.0,,0.19,12.540000000000001
2007-07-24,36,19.0,,0.19,6.84
2007-07-25,55,19.0,,0.19,10.45
2007-07-26,100,19.0,,0.19,19.0
2007-07-27,39,19.0,,0.19,7.41
2007-07-28,37,19.0,,0.19,7.03
2007-07-29,38,19.0,,0.19,7.22
2007-07-30,42,19.0,,0.19,7.98
2007-07-31,71,19.0,,0.19,13.49
2007-08-01,48,21.0,False,0.21,10.08
2007-08-02,24,21.0,,0.21,5.04
2007-08-03,41,21.0,,0.21,8.61
2007-08-04,30,21.0,,0.21,6.3
2007-08-05,30,21.0,,0.21,6.3
2007-08-06,38,21.0,,0.21,7.9799999999999995
2007-08-07,55,21.0,,0.21,11.549999999999999
2007-08-08,38,21.0,,0.21,7.9799999999999995
2007-08-09,53,21.0,,0.21,11.129999999999999
2007-08-10,46,21.0,,0.21,9.66
2007-08-11,37,21.0,,0.21,7.77
2007-08-12,30,21.0,,0.21,6.3
2007-08-13,42,21.0,,0.21,8.82
2007-08-14,23,21.0,,0.21,4.83
2007-08-15,47,21.0,,0.21,9.87
2007-08-16,100,21.0,,0.21,21.0
2007-08-17,95,21.0,,0.21,19.95
2007-08-18,36,21.0,,0.21,7.56
2007-08-19,29,21.0,,0.21,6.09
2007-08-20,55,21.0,,0.21,11.549999999999999
2007-08-21,22,21.0,,0.21,4.62
2007-08-22,28,21.0,,0.21,5.88
2007-08-23,57,21.0,,0.21,11.969999999999999
2007-08-24,40,21.0,,0.21,8.4
2007-08-25,56,21.0,,0.21,11.76
2007-08-26,14,21.0,,0.21,2.94
2007-08-27,41,21.0,,0.21,8.61
2007-08-28,27,21.0,,0.21,5.67
2007-08-29,32,21.0,,0.21,6.72
2007-08-30,37,21.0,,0.21,7.77
2007-08-31,25,21.0,,0.21,5.25
2007-09-01,16,30.0,False,0.3,4.8
2007-09-02,23,30.0,,0.3,6.8999999999999995
2007-09-03,29,30.0,,0.3,8.7
2007-09-04,24,30.0,,0.3,7.199999999999999
2007-09-05,23,30.0,,0.3,6.8999999999999995
2007-09-06,37,30.0,,0.3,11.1
2007-09-07,56,30.0,,0.3,16.8
2007-09-08,34,30.0,,0.3,10.2
2007-09-09,19,30.0,,0.3,5.7
2007-09-10,39,30.0,,0.3,11.7
2007-09-11,35,30.0,,0.3,10.5
2007-09-12,33,30.0,,0.3,9.9
2007-09-13,50,30.0,,0.3,15.0
2007-09-14,38,30.0,,0.3,11.4
2007-09-15,45,30.0,,0.3,13.5
2007-09-16,40,30.0,,0.3,12.0
2007-09-17,29,30.0,,0.3,8.7
2007-09-18,39,30.0,,0.3,11.7
2007-09-19,100,30.0,,0.3,30.0
2007-09-20,82,30.0,,0.3,24.599999999999998
2007-09-21,63,30.0,,0.3,18.9
2007-09-22,39,30.0,,0.3,11.7
2007-09-23,49,30.0,,0.3,14.7
2007-09-24,54,30.0,,0.3,16.2
2007-09-25,31,30.0,,0.3,9.299999999999999
2007-09-26,39,30.0,,0.3,11.7
2007-09-27,26,30.0,,0.3,7.8
2007-09-28,52,30.0,,0.3,15.6
2007-09-29,25,30.0,,0.3,7.5
2007-09-30,34,30.0,,0.3,10.2
2007-10-01,79,30.0,False,0.3,23.7
2007-10-02,47,30.0,,0.3,14.1
2007-10-03,16,30.0,,0.3,4.8
2007-10-04,33,30.0,,0.3,9.9
2007-10-05,8,30.0,,0.3,2.4
2007-10-06,38,30.0,,0.3,11.4
2007-10-07,0,30.0,,0.3,0.0
2007-10-08,48,30.0,,0.3,14.399999999999999
2007-10-09,54,30.0,,0.3,16.2
2007-10-10,55,30.0,,0.3,16.5
2007-10-11,48,30.0,,0.3,14.399999999999999
2007-10-12,43,30.0,,0.3,12.9
2007-10-13,13,30.0,,0.3,3.9
2007-10-14,61,30.0,,0.3,18.3
2007-10-15,70,30.0,,0.3,21.0
2007-10-16,100,30.0,,0.3,30.0
2007-10-17,70,30.0,,0.3,21.0
2007-10-18,79,30.0,,0.3,23.7
2007-10-19,59,30.0,,0.3,17.7
2007-10-20,37,30.0,,0.3,11.1
2007-10-21,12,30.0,,0.3,3.5999999999999996
2007-10-22,45,30.0,,0.3,13.5
2007-10-23,37,30.0,,0.3,11.1
2007-10-24,61,30.0,,0.3,18.3
2007-10-25,32,30.0,,0.3,9.6
2007-10-26,25,30.0,,0.3,7.5
2007-10-27,59,30.0,,0.3,17.7
2007-10-28,0,30.0,,0.3,0.0
2007-10-29,54,30.0,,0.3,16.2
2007-10-30,46,30.0,,0.3,13.799999999999999
2007-10-31,64,30.0,,0.3,19.2
2007-11-01,54,45.0,False,0.45,24.3
2007-11-02,70,45.0,,0.45,31.5
2007-11-03,27,45.0,,0.45,12.15
2007-11-04,53,45.0,,0.45,23.85
2007-11-05,69,45.0,,0.45,31.05
2007-11-06,76,45.0,,0.45,34.2
2007-11-07,100,45.0,,0.45,45.0
2007-11-08,88,45.0,,0.45,39.6
2007-11-09,80,45.0,,0.45,36.0
2007-11-10,57,45.0,,0.45,25.650000000000002
2007-11-11,49,45.0,,0.45,22.05
2007-11-12,66,45.0,,0.45,29.7
2007-11-13,77,45.0,,0.45,34.65
2007-11-14,72,45.0,,0.45,32.4
2007-11-15,76,45.0,,0.45,34.2
2007-11-16,59,45.0,,0.45,26.55
2007-11-17,43,45.0,,0.45,19.35
2007-11-18,22,45.0,,0.45,9.9
2007-11-19,64,45.0,,0.45,28.8
2007-11-20,53,45.0,,0.45,23.85
2007-11-21,74,45.0,,0.45,33.300000000000004
2007-11-22,56,45.0,,0.45,25.2
2007-11-23,55,45.0,,0.45,24.75
2007-11-24,66,45.0,,0.45,29.7
2007-11-25,25,45.0,,0.45,11.25
2007-11-26,61,45.0,,0.45,27.45
2007-11-27,59,45.0,,0.45,26.55
2007-11-28,55,45.0,,0.45,24.75
2007-11-29,64,45.0,,0.45,28.8
2007-11-30,44,45.0,,0.45,19.8
2007-12-01,52,28.0,False,0.28,14.560000000000002
2007-12-02,59,28.0,,0.28,16.520000000000003
2007-12-03,66,28.0,,0.28,18.48
2007-12-04,61,28.0,,0.28,17.080000000000002
2007-12-05,57,28.0,,0.28,15.96
2007-12-06,72,28.0,,0.28,20.160000000000004
2007-12-07,94,28.0,,0.28,26.320000000000004
2007-12-08,53,28.0,,0.28,14.840000000000002
2007-12-09,26,28.0,,0.28,7.280000000000001
2007-12-10,70,28.0,,0.28,19.6
2007-12-11,56,28.0,,0.28,15.680000000000001
2007-12-12,36,28.0,,0.28,10.080000000000002
2007-12-13,77,28.0,,0.28,21.560000000000002
2007-12-14,77,28.0,,0.28,21.560000000000002
2007-12-15,67,28.0,,0.28,18.76
2007-12-16,40,28.0,,0.28,11.200000000000001
2007-12-17,69,28.0,,0.28,19.32
2007-12-18,56,28.0,,0.28,15.680000000000001
2007-12-19,43,28.0,,0.28,12.040000000000001
2007-12-20,69,28.0,,0.28,19.32
2007-12-21,44,28.0,,0.28,12.32
2007-12-22,60,28.0,,0.28,16.8
2007-12-23,24,28.0,,0.28,6.720000000000001
2007-12-24,66,28.0,,0.28,18.48
2007-12-25,94,28.0,,0.28,26.320000000000004
2007-12-26,43,28.0,,0.28,12.040000000000001
2007-12-27,88,28.0,,0.28,24.64
2007-12-28,72,28.0,,0.28,20.160000000000004
2007-12-29,100,28.0,,0.28,28.000000000000004
2007-12-30,52,28.0,,0.28,14.560000000000002
2007-12-31,76,28.0,,0.28,21.28
2008-01-01,58,51.0,False,0.51,29.580000000000002
2008-01-02,88,51.0,,0.51,44.88
2008-01-03,85,51.0,,0.51,43.35
2008-01-04,62,51.0,,0.51,31.62
2008-01-05,60,51.0,,0.51,30.6
2008-01-06,26,51.0,,0.51,13.26
2008-01-07,44,51.0,,0.51,22.44
2008-01-08,71,51.0,,0.51,36.21
2008-01-09,67,51.0,,0.51,34.17
2008-01-10,61,51.0,,0.51,31.11
2008-01-11,71,51.0,,0.51,36.21
2008-01-12,48,51.0,,0.51,24.48
2008-01-13,60,51.0,,0.51,30.6
2008-01-14,63,51.0,,0.51,32.13
2008-01-15,73,51.0,,0.51,37.230000000000004
2008-01-16,100,51.0,,0.51,51.0
2008-01-17,76,51.0,,0.51,38.76
2008-01-18,55,51.0,,0.51,28.05
2008-01-19,62,51.0,,0.51,31.62
2008-01-20,30,51.0,,0.51,15.3
2008-01-21,71,51.0,,0.51,36.21
2008-01-22,87,51.0,,0.51,44.37
2008-01-23,91,51.0,,0.51,46.410000000000004
2008-01-24,84,51.0,,0.51,42.84
2008-01-25,80,51.0,,0.51,40.8
2008-01-26,46,51.0,,0.51,23.46
2008-01-27,39,51.0,,0.51,19.89
2008-01-28,83,51.0,,0.51,42.33
2008-01-29,97,51.0,,0.51,49.47
2008-01-30,55,51.0,,0.51,28.05
2008-01-31,70,51.0,,0.51,35.7
2008-02-01,54,43.0,False,0.43,23.22
2008-02-02,57,43.0,,0.43,24.509999999999998
2008-02-03,32,43.0,,0.43,13.76
2008-02-04,43,43.0,,0.43,18.49
2008-02-05,55,43.0,,0.43,23.65
2008-02-06,75,43.0,,0.43,32.25
2008-02-07,45,43.0,,0.43,19.35
2008-02-08,36,43.0,,0.43,15.48
2008-02-09,50,43.0,,0.43,21.5
2008-02-10,41,43.0,,0.43,17.63
2008-02-11,55,43.0,,0.43,23.65
2008-02-12,35,43.0,,0.43,15.049999999999999
2008-02-13,49,43.0,,0.43,21.07
2008-02-14,75,43.0,,0.43,32.25
2008-02-15,26,43.0,,0.43,11.18
2008-02-16,29,43.0,,0.43,12.47
2008-02-17,39,43.0,,0.43,16.77
2008-02-18,51,43.0,,0.43,21.93
2008-02-19,53,43.0,,0.43,22.79
2008-02-20,54,43.0,,0.43,23.22
2008-02-21,46,43.0,,0.43,19.78
2008-02-22,59,43.0,,0.43,25.37
2008-02-23,46,43.0,,0.43,19.78
2008-02-24,28,43.0,,0.43,12.04
2008-02-25,45,43.0,,0.43,19.35
2008-02-26,41,43.0,,0.43,17.63
2008-02-27,54,43.0,,0.43,23.22
2008-02-28,100,43.0,,0.43,43.0
2008-02-29,76,43.0,,0.43,32.68
2008-03-01,25,82.0,False,0.82,20.5
2008-03-02,36,82.0,,0.82,29.52
2008-03-03,50,82.0,,0.82,41.0
2008-03-04,58,82.0,,0.82,47.559999999999995
2008-03-05,42,82.0,,0.82,34.44
2008-03-06,19,82.0,,0.82,15.579999999999998
2008-03-07,50,82.0,,0.82,41.0
2008-03-08,23,82.0,,0.82,18.86
2008-03-09,14,82.0,,0.82,11.479999999999999
2008-03-10,26,82.0,,0.82,21.32
2008-03-11,52,82.0,,0.82,42.64
2008-03-12,48,82.0,,0.82,39.36
2008-03-13,65,82.0,,0.82,53.3
2008-03-14,65,82.0,,0.82,53.3
2008-03-15,77,82.0,,0.82,63.13999999999999
2008-03-16,36,82.0,,0.82,29.52
2008-03-17,87,82.0,,0.82,71.33999999999999
2008-03-18,75,82.0,,0.82,61.49999999999999
2008-03-19,61,82.0,,0.82,50.019999999999996
2008-03-20,100,82.0,,0.82,82.0
2008-03-21,66,82.0,,0.82,54.12
2008-03-22,37,82.0,,0.82,30.34
2008-03-23,17,82.0,,0.82,13.94
2008-03-24,77,82.0,,0.82,63.13999999999999
2008-03-25,48,82.0,,0.82,39.36
2008-03-26,43,82.0,,0.82,35.26
2008-03-27,51,82.0,,0.82,41.82
2008-03-28,33,82.0,,0.82,27.06
2008-03-29,25,82.0,,0.82,20.5
2008-03-30,21,82.0,,0.82,17.22
2008-03-31,42,82.0,,0.82,34.44
2008-04-01,99,53.0,False,0.53,52.470000000000006
2008-04-02,100,53.0,,0.53,53.0
2008-04-03,94,53.0,,0.53,49.82
2008-04-04,72,53.0,,0.53,38.160000000000004
2008-04-05,62,53.0,,0.53,32.86
2008-04-06,34,53.0,,0.53,18.02
2008-04-07,58,53.0,,0.53,30.740000000000002
2008-04-08,57,53.0,,0.53,30.21
2008-04-09,63,53.0,,0.53,33.39
2008-04-10,43,53.0,,0.53,22.790000000000003
2008-04-11,70,53.0,,0.53,37.1
2008-04-12,50,53.0,,0.53,26.5
2008-04-13,31,53.0,,0.53,16.43
2008-04-14,44,53.0,,0.53,23.32
2008-04-15,71,53.0,,0.53,37.63
2008-04-16,76,53.0,,0.53,40.28
2008-04-17,55,53.0,,0.53,29.150000000000002
2008-04-18,47,53.0,,0.53,24.91
2008-04-19,39,53.0,,0.53,20.67
2008-04-20,35,53.0,,0.53,18.55
2008-04-21,62,53.0,,0.53,32.86
2008-04-22,40,53.0,,0.53,21.200000000000003
2008-04-23,72,53.0,,0.53,38.160000000000004
2008-04-24,56,53.0,,0.53,29.68
2008-04-25,67,53.0,,0.53,35.510000000000005
2008-04-26,45,53.0,,0.53,23.85
2008-04-27,35,53.0,,0.53,18.55
2008-04-28,55,53.0,,0.53,29.150000000000002
